Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/16/2022 15:44:42
Elapsed Time,00:00:59:998
Samples,20412

--Statistics--
Minimum [W],5.1409E-06
Maximum [W],1.3355E-05
Mean [W],9.9362E-06
Standard Deviation [W],2.3158E-06
Ratio,2.598 : 1

--Graph Data--
Time (ms),Power (W)
1663.088,1.1272E-05
1666.088,1.2105E-05
1669.088,1.2735E-05
1672.088,1.2682E-05
1675.088,1.0714E-05
1678.088,9.2528E-06
1681.088,8.1525E-06
1684.088,7.2829E-06
1687.088,6.5697E-06
1690.088,5.9855E-06
1693.088,5.5579E-06
1695.088,5.8245E-06
1698.088,7.7337E-06
1701.088,9.1359E-06
1704.088,1.0135E-05
1707.088,1.1054E-05
1710.088,1.1147E-05
1713.088,1.0528E-05
1716.088,1.1543E-05
1719.088,1.2154E-05
1721.088,1.265E-05
1724.088,1.3067E-05
1727.088,1.1799E-05
1730.088,1.0583E-05
1732.088,1.1521E-05
1735.088,1.2217E-05
1738.088,1.2824E-05
1741.088,1.2298E-05
1744.088,1.0441E-05
1747.088,9.1978E-06
1749.088,8.2093E-06
1752.088,7.4076E-06
1760.306,6.6642E-06
1765.306,6.5579E-06
1768.306,8.2479E-06
1771.306,9.5384E-06
1773.306,1.0465E-05
1776.306,1.1235E-05
1779.306,1.0788E-05
1782.306,1.0553E-05
1785.306,1.1545E-05
1788.306,1.2219E-05
1791.306,1.2759E-05
1794.306,1.2667E-05
1797.306,1.0518E-05
1800.306,1.1167E-05
1803.306,1.2026E-05
1806.306,1.2674E-05
1809.306,1.2659E-05
1813.306,1.0704E-05
1815.306,8.9777E-06
1818.306,8.0239E-06
1821.306,7.2603E-06
1824.306,6.5625E-06
1827.306,5.9812E-06
1829.306,5.5504E-06
1832.306,5.547E-06
1835.306,7.5468E-06
1838.306,8.9901E-06
1841.306,1.0014E-05
1844.306,1.0955E-05
1846.306,1.1261E-05
1849.306,9.9174E-06
1852.306,1.0973E-05
1855.306,1.1817E-05
1858.306,1.243E-05
1861.306,1.2933E-05
1864.306,1.1715E-05
1867.306,1.0555E-05
1872.306,1.2118E-05
1875.306,1.2746E-05
1877.253,1.2769E-05
1881.253,1.099E-05
1884.253,8.9388E-06
1887.253,7.8944E-06
1890.253,7.0625E-06
1893.253,6.3879E-06
1896.253,5.884E-06
1899.253,5.4205E-06
1901.253,6.618E-06
1904.253,8.1317E-06
1907.253,9.4491E-06
1910.253,1.0498E-05
1913.253,1.135E-05
1916.253,1.0596E-05
1919.253,1.0988E-05
1922.253,1.1774E-05
1925.253,1.2398E-05
1927.253,1.2856E-05
1930.253,1.2954E-05
1933.253,1.0951E-05
1936.253,1.1135E-05
1939.253,1.2008E-05
1943.253,1.2788E-05
1945.253,1.2687E-05
1948.253,1.0721E-05
1951.253,9.2754E-06
1954.253,8.2679E-06
1957.253,7.3512E-06
1960.253,6.6307E-06
1963.253,6.0516E-06
1966.253,5.5603E-06
1969.253,5.8701E-06
1972.253,7.5827E-06
1974.253,8.8754E-06
1977.253,1.0037E-05
1980.253,1.0879E-05
1983.253,1.1276E-05
1986.253,1.0099E-05
1989.253,1.1229E-05
1992.253,1.1993E-05
1995.253,1.2574E-05
1998.253,1.3052E-05
2002.186,1.1241E-05
2006.186,1.0833E-05
2010.186,1.235E-05
2013.186,1.2924E-05
2016.186,1.1762E-05
2019.186,1.0022E-05
2022.186,8.7537E-06
2024.186,7.8602E-06
2027.186,7.1162E-06
2030.186,6.4997E-06
2033.186,5.9299E-06
2036.186,5.4519E-06
2039.186,6.0818E-06
2042.186,7.9001E-06
2044.186,9.129E-06
2047.186,1.0126E-05
2050.186,1.1045E-05
2053.186,1.1155E-05
2056.186,1.032E-05
2059.186,1.1388E-05
2062.186,1.2104E-05
2065.186,1.2665E-05
2068.186,1.3061E-05
2071.186,1.1073E-05
2074.186,1.0989E-05
2077.186,1.1812E-05
2079.186,1.2443E-05
2082.186,1.2942E-05
2085.186,1.1984E-05
2088.186,1.0195E-05
2091.186,8.8751E-06
2094.186,7.949E-06
2096.186,7.1821E-06
2099.186,6.5507E-06
2102.186,5.983E-06
2105.186,5.5156E-06
2108.186,6.4408E-06
2111.186,8.1655E-06
2114.186,9.3473E-06
2116.186,1.0308E-05
2119.186,1.1195E-05
2125.186,1.0447E-05
2126.965,1.139E-05
2132.965,1.2045E-05
2136.965,1.2616E-05
2139.965,1.0861E-05
2141.965,1.1018E-05
2144.965,1.1835E-05
2147.965,1.2529E-05
2150.965,1.3064E-05
2153.965,1.134E-05
2156.965,9.5632E-06
2159.965,8.3923E-06
2162.965,7.5698E-06
2165.965,6.8055E-06
2168.965,6.2394E-06
2170.965,5.7708E-06
2173.965,5.3728E-06
2176.965,6.634E-06
2178.965,8.1404E-06
2181.965,9.4539E-06
2184.965,1.0396E-05
2187.965,1.1178E-05
2189.965,1.0914E-05
2192.965,1.0328E-05
2195.965,1.1292E-05
2198.965,1.2039E-05
2200.965,1.2554E-05
2203.965,1.2985E-05
2206.965,1.1881E-05
2208.965,1.0392E-05
2211.965,1.143E-05
2214.965,1.2145E-05
2217.965,1.2704E-05
2219.965,1.2797E-05
2222.965,1.1024E-05
2225.965,9.6477E-06
2228.965,8.4496E-06
2230.965,7.6027E-06
2233.965,6.9052E-06
2236.965,6.314E-06
2238.965,5.8293E-06
2241.965,5.4356E-06
2244.965,6.4073E-06
2247.965,8.1359E-06
2251.104,9.3198E-06
2254.104,1.0284E-05
2259.104,1.1347E-05
2262.104,1.0253E-05
2265.104,1.1348E-05
2267.104,1.201E-05
2270.104,1.253E-05
2273.104,1.2965E-05
2275.104,1.2129E-05
2278.104,1.0474E-05
2281.104,1.1244E-05
2284.104,1.2085E-05
2287.104,1.2721E-05
2289.104,1.3011E-05
2292.104,1.1211E-05
2295.104,9.7827E-06
2297.104,8.6685E-06
2300.104,7.7805E-06
2303.104,7.064E-06
2305.104,6.468E-06
2308.104,5.9568E-06
2311.104,5.5313E-06
2313.104,5.9839E-06
2316.104,7.6688E-06
2319.104,8.9454E-06
2322.104,1.0094E-05
2324.104,1.0926E-05
2327.104,1.1504E-05
2330.104,1.0043E-05
2332.104,1.1022E-05
2335.104,1.1786E-05
2338.104,1.2344E-05
2340.104,1.281E-05
2343.104,1.2796E-05
2346.104,1.1019E-05
2348.104,1.0912E-05
2351.104,1.1756E-05
2354.104,1.2468E-05
2357.104,1.2963E-05
2359.104,1.196E-05
2362.104,1.0361E-05
2365.104,9.1468E-06
2367.104,8.1685E-06
2370.104,7.2823E-06
2373.104,6.6413E-06
2378.936,5.6944E-06
2382.936,7.0918E-06
2385.936,8.6426E-06
2388.936,9.8516E-06
2391.936,1.0824E-05
2395.936,1.1422E-05
2398.936,1.0174E-05
2400.936,1.118E-05
2403.936,1.1888E-05
2406.936,1.2429E-05
2409.936,1.2933E-05
2412.936,1.1832E-05
2414.936,1.0383E-05
2417.936,1.1434E-05
2420.936,1.2222E-05
2423.936,1.2767E-05
2426.936,1.2501E-05
2428.936,1.0759E-05
2431.936,9.2987E-06
2434.936,8.2857E-06
2437.936,7.4568E-06
2439.936,6.7874E-06
2442.936,6.2397E-06
2445.936,5.7735E-06
2447.936,5.3746E-06
2450.936,6.4402E-06
2453.936,7.9925E-06
2455.936,9.2033E-06
2458.936,1.0188E-05
2461.936,1.1096E-05
2464.936,1.1144E-05
2466.936,1.0292E-05
2469.936,1.1274E-05
2472.936,1.1959E-05
2475.936,1.2545E-05
2477.936,1.298E-05
2480.936,1.1847E-05
2483.936,1.044E-05
2486.936,1.1501E-05
2489.936,1.2202E-05
2491.936,1.2751E-05
2494.936,1.2851E-05
2497.936,1.104E-05
2500.299,9.6607E-06
2503.299,8.597E-06
2507.299,7.2621E-06
2510.299,6.6207E-06
2513.299,6.0905E-06
2516.299,5.5343E-06
2518.299,6.0347E-06
2521.299,7.7044E-06
2524.299,8.975E-06
2526.299,1.0003E-05
2529.299,1.0852E-05
2532.299,1.1385E-05
2535.299,1.0191E-05
2538.299,1.1206E-05
2541.299,1.199E-05
2543.299,1.2513E-05
2546.299,1.2952E-05
2549.299,1.2295E-05
2551.299,1.0613E-05
2554.299,1.1159E-05
2557.299,1.2023E-05
2560.299,1.2674E-05
2563.299,1.2725E-05
2566.299,1.0952E-05
2568.299,9.5843E-06
2571.299,8.5218E-06
2574.299,7.6597E-06
2576.299,6.9432E-06
2579.299,6.3559E-06
2582.299,5.8792E-06
2585.299,5.4287E-06
2588.299,6.4809E-06
2590.299,8.0251E-06
2593.299,9.2292E-06
2596.299,1.021E-05
2598.299,1.1023E-05
2601.299,1.1075E-05
2604.299,1.0125E-05
2607.299,1.1135E-05
2609.299,1.185E-05
2612.299,1.2395E-05
2615.299,1.2854E-05
2618.299,1.197E-05
2620.299,1.0384E-05
2623.299,1.1239E-05
2626.577,1.1997E-05
