Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/16/2022 15:28:20
Elapsed Time,00:00:59:998
Samples,20564

--Statistics--
Minimum [W],4.1927E-07
Maximum [W],1.7848E-06
Mean [W],1.0279E-06
Standard Deviation [W],3.6412E-07
Ratio,4.257 : 1

--Graph Data--
Time (ms),Power (W)
712.649,1.1449E-06
715.649,1.0042E-06
718.649,8.4935E-07
721.649,7.3458E-07
724.649,6.4542E-07
727.649,5.7662E-07
731.334,5.2139E-07
737.334,4.7789E-07
740.334,4.2853E-07
743.334,1.1036E-06
746.334,1.5198E-06
749.334,1.6385E-06
752.334,1.3587E-06
755.334,1.1261E-06
757.334,1.0456E-06
760.334,1.3106E-06
763.334,1.488E-06
766.334,1.6018E-06
768.334,1.3272E-06
771.334,1.1187E-06
774.334,9.5054E-07
777.334,1.044E-06
780.334,1.1026E-06
783.334,1.1023E-06
786.334,9.1753E-07
789.334,7.8487E-07
792.334,6.8213E-07
795.334,6.0562E-07
798.334,5.4762E-07
803.334,4.745E-07
806.334,4.4303E-07
809.334,6.1395E-07
812.334,1.1662E-06
815.334,1.562E-06
818.334,1.5938E-06
821.334,1.2973E-06
824.334,1.0786E-06
827.334,1.1505E-06
830.334,1.3831E-06
833.334,1.5663E-06
836.334,1.4179E-06
839.334,1.1912E-06
841.334,1.0147E-06
844.334,1.0027E-06
847.334,1.0884E-06
850.334,1.1446E-06
853.334,1.0249E-06
856.209,8.6446E-07
860.209,7.3519E-07
864.209,6.1302E-07
867.209,5.5163E-07
869.209,5.0689E-07
872.209,4.7018E-07
875.209,4.4025E-07
878.209,6.1981E-07
881.209,1.1727E-06
883.209,1.5349E-06
886.209,1.6823E-06
889.209,1.3933E-06
891.209,1.1724E-06
894.209,1.0018E-06
897.209,1.2899E-06
900.209,1.4904E-06
903.209,1.596E-06
906.209,1.293E-06
909.209,1.0937E-06
911.209,9.5332E-07
914.209,1.0351E-06
917.209,1.1039E-06
920.209,1.1554E-06
923.209,9.6072E-07
925.209,8.1603E-07
928.209,7.2039E-07
931.209,6.411E-07
934.209,5.8001E-07
937.209,5.2602E-07
939.209,4.8838E-07
942.209,4.5691E-07
945.209,4.2822E-07
948.209,8.9408E-07
951.209,1.3581E-06
954.209,1.6978E-06
956.209,1.4729E-06
959.209,1.2356E-06
962.209,1.0311E-06
965.209,1.1992E-06
968.209,1.4386E-06
971.209,1.6163E-06
973.209,1.3791E-06
976.209,1.1613E-06
979.209,9.9311E-07
982.330,1.0274E-06
987.330,1.1338E-06
990.330,1.0351E-06
992.330,8.8452E-07
995.330,7.7345E-07
998.330,6.8676E-07
1001.330,6.1672E-07
1003.330,5.6027E-07
1006.330,5.1491E-07
1009.330,4.782E-07
1011.330,4.4766E-07
1014.330,4.2421E-07
1018.330,1.0126E-06
1021.330,1.5321E-06
1023.330,1.6648E-06
1026.330,1.3794E-06
1029.330,1.1647E-06
1032.330,1.0261E-06
1034.330,1.2834E-06
1037.330,1.4889E-06
1040.330,1.6228E-06
1042.330,1.3781E-06
1045.330,1.1597E-06
1048.330,9.7244E-07
1051.330,1.0224E-06
1056.330,1.1335E-06
1059.330,1.0141E-06
1062.330,8.5552E-07
1065.330,7.5062E-07
1067.330,6.6701E-07
1070.330,5.9945E-07
1073.330,5.4422E-07
1075.330,5.0288E-07
1078.330,4.674E-07
1081.330,4.3532E-07
1084.330,7.0188E-07
1087.330,1.1736E-06
1090.330,1.5694E-06
1092.330,1.5833E-06
1095.330,1.3198E-06
1098.330,1.1187E-06
1101.330,1.0459E-06
1103.330,1.3087E-06
1106.172,1.4963E-06
1110.172,1.5886E-06
1113.172,1.2072E-06
1116.172,1.0274E-06
1119.172,1.0033E-06
1121.172,1.0687E-06
1124.172,1.1205E-06
1127.172,1.0255E-06
1130.172,8.6107E-07
1133.172,7.4198E-07
1136.172,6.6238E-07
1139.172,5.905E-07
1145.172,4.8746E-07
1148.172,4.5599E-07
1150.172,4.31E-07
1153.172,7.7469E-07
1156.172,1.2782E-06
1159.172,1.6077E-06
1161.172,1.5753E-06
1164.172,1.3118E-06
1167.172,1.1107E-06
1169.172,1.0416E-06
1172.172,1.305E-06
1175.172,1.4978E-06
1178.172,1.5861E-06
1180.172,1.3174E-06
1183.172,1.1116E-06
1186.172,9.5362E-07
1188.172,1.0422E-06
1191.172,1.1085E-06
1194.172,1.1542E-06
1196.172,1.0209E-06
1199.172,8.7835E-07
1202.172,7.5556E-07
1205.172,6.7071E-07
1207.172,6.0284E-07
1210.172,5.4762E-07
1213.172,5.0288E-07
1216.172,4.6617E-07
1218.172,4.4149E-07
1221.172,6.4202E-07
1224.172,1.1329E-06
1226.172,1.5043E-06
1229.172,1.7107E-06
1231.839,1.4108E-06
1236.839,1.0542E-06
1238.839,1.156E-06
1241.839,1.3893E-06
1244.839,1.5383E-06
1246.839,1.509E-06
1249.839,1.2587E-06
1252.839,1.0662E-06
1254.839,9.7152E-07
1257.839,1.0474E-06
1260.839,1.1039E-06
1262.839,1.1502E-06
1265.839,9.4961E-07
1268.839,8.0862E-07
1271.839,7.0157E-07
1274.839,6.2166E-07
1277.839,5.5841E-07
1280.839,5.1399E-07
1283.839,4.7697E-07
1285.839,4.4766E-07
1288.839,4.2359E-07
1291.839,9.7244E-07
1293.839,1.3791E-06
1296.839,1.6928E-06
1299.839,1.4759E-06
1302.839,1.2381E-06
1304.839,1.0524E-06
1310.839,1.3902E-06
1313.839,1.5605E-06
1315.839,1.4707E-06
1318.839,1.2078E-06
1321.839,1.0277E-06
1324.839,1.0002E-06
1327.839,1.0847E-06
1329.839,1.1344E-06
1332.839,1.0817E-06
1335.839,9.0364E-07
1338.839,7.8919E-07
1340.839,6.9817E-07
1343.839,6.1549E-07
1346.839,5.6027E-07
1349.839,5.143E-07
1351.839,4.7697E-07
1354.839,4.4827E-07
