Source,CH1
Second,Volt
-0.18816000000,0.09600,
-0.18808000000,0.09200,
-0.18800000000,0.10400,
-0.18791998438,0.09200,
-0.18784000000,0.08000,
-0.18776000000,0.10400,
-0.18767998438,0.09600,
-0.18760000000,0.08800,
-0.18752000000,0.09200,
-0.18744000000,0.08800,
-0.18735998438,0.09200,
-0.18728000000,0.09600,
-0.18720000000,0.09200,
-0.18711998438,0.10400,
-0.18704000000,0.10400,
-0.18696000000,0.08400,
-0.18688000000,0.09600,
-0.18679998438,0.10400,
-0.18672000000,0.09200,
-0.18664000000,0.09600,
-0.18655998438,0.08800,
-0.18648000000,0.09600,
-0.18640000000,0.10400,
-0.18631998438,0.08000,
-0.18624000000,0.09200,
-0.18616000000,0.09600,
-0.18608000000,0.08800,
-0.18599998438,0.08400,
-0.18592000000,0.09200,
-0.18584000000,0.10400,
-0.18575998438,0.09200,
-0.18568000000,0.08800,
-0.18560000000,0.09600,
-0.18552000000,0.04400,
-0.18543998438,0.10000,
-0.18536000000,0.08000,
-0.18528000000,0.08800,
-0.18519998438,0.10400,
-0.18512000000,0.09200,
-0.18504000000,0.08400,
-0.18496000000,0.09600,
-0.18487998438,0.08800,
-0.18480000000,0.10400,
-0.18472000000,0.10400,
-0.18463998438,0.08000,
-0.18456000000,0.08800,
-0.18448000000,0.09600,
-0.18440000000,0.08800,
-0.18432000000,0.09600,
-0.18424000000,0.08800,
-0.18416000000,0.08400,
-0.18407998438,0.10800,
-0.18400000000,0.09200,
-0.18392000000,0.09200,
-0.18383998438,0.10400,
-0.18376000000,0.08800,
-0.18368000000,0.09600,
-0.18360000000,0.09600,
-0.18351998438,0.08800,
-0.18344000000,0.08800,
-0.18336000000,0.08800,
-0.18327998438,0.08800,
-0.18320000000,0.09600,
-0.18312000000,0.10400,
-0.18304000000,0.09200,
-0.18295998438,0.09200,
-0.18288000000,0.08800,
-0.18280000000,0.10400,
-0.18271998438,0.09200,
-0.18264000000,0.09200,
-0.18256000000,0.09600,
-0.18248000000,0.09200,
-0.18239998438,0.09200,
-0.18232000000,0.08800,
-0.18224000000,0.08800,
-0.18215998438,0.08800,
-0.18208000000,0.08800,
-0.18200000000,0.08400,
-0.18191998438,0.09600,
-0.18184000000,0.08800,
-0.18176000000,0.09600,
-0.18168000000,0.09600,
-0.18159998438,0.09200,
-0.18152000000,0.08800,
-0.18144000000,0.09600,
-0.18135998438,0.10000,
-0.18128000000,0.10400,
-0.18120000000,0.09200,
-0.18112000000,0.08800,
-0.18103998438,0.10400,
-0.18096000000,0.08800,
-0.18088000000,0.09600,
-0.18079998438,0.08800,
-0.18072000000,0.10000,
-0.18064000000,0.09600,
-0.18056000000,0.08800,
-0.18047998438,0.10800,
-0.18040000000,0.09600,
-0.18032000000,0.07600,
-0.18023998438,0.09200,
-0.18016000000,0.09200,
-0.18008000000,0.08800,
-0.18000000000,0.08800,
-0.17992000000,0.09600,
-0.17984000000,0.10400,
-0.17976000000,0.08800,
-0.17967998438,0.08400,
-0.17960000000,0.09600,
-0.17952000000,0.08800,
-0.17943998438,0.08800,
-0.17936000000,0.09200,
-0.17928000000,0.09200,
-0.17920000000,0.13600,
-0.17911998438,0.40800,
-0.17904000000,0.41600,
-0.17896000000,0.31200,
-0.17887998438,0.27600,
-0.17880000000,0.28800,
-0.17872000000,0.28800,
-0.17864000000,0.30400,
-0.17855998438,0.30000,
-0.17848000000,0.28800,
-0.17840000000,0.28800,
-0.17831998438,0.27200,
-0.17824000000,0.29600,
-0.17816000000,0.28000,
-0.17808000000,0.28000,
-0.17799998438,0.29200,
-0.17792000000,0.29200,
-0.17784000000,0.28400,
-0.17775998438,0.26800,
-0.17768000000,0.29200,
-0.17760000000,0.30000,
-0.17751998438,0.27600,
-0.17744000000,0.27600,
-0.17736000000,0.30000,
-0.17728000000,0.28800,
-0.17719998438,0.28400,
-0.17712000000,0.28400,
-0.17704000000,0.28400,
-0.17695998438,0.28400,
-0.17688000000,0.28000,
-0.17680000000,0.26400,
-0.17672000000,0.27600,
-0.17663998438,0.29200,
-0.17656000000,0.28400,
-0.17648000000,0.27600,
-0.17639998438,0.28800,
-0.17632000000,0.28800,
-0.17624000000,0.26400,
-0.17616000000,0.28800,
-0.17607998438,0.28400,
-0.17600000000,0.28800,
-0.17592000000,0.28400,
-0.17583998438,0.27600,
-0.17576000000,0.28000,
-0.17568000000,0.27600,
-0.17560000000,0.28400,
-0.17552000000,0.26800,
-0.17544000000,0.27200,
-0.17536000000,0.28400,
-0.17527998438,0.28800,
-0.17520000000,0.28400,
-0.17512000000,0.29200,
-0.17503998438,0.27600,
-0.17496000000,0.28400,
-0.17488000000,0.28800,
-0.17480000000,0.27600,
-0.17471998438,0.28400,
-0.17464000000,0.27600,
-0.17456000000,0.28800,
-0.17447998438,0.29200,
-0.17440000000,0.28800,
-0.17432000000,0.27200,
-0.17424000000,0.28400,
-0.17415998438,0.28800,
-0.17408000000,0.27200,
-0.17400000000,0.30000,
-0.17391998438,0.26800,
-0.17384000000,0.27200,
-0.17376000000,0.28400,
-0.17368000000,0.27600,
-0.17359998438,0.28800,
-0.17352000000,0.27200,
-0.17344000000,0.28400,
-0.17335998438,0.27600,
-0.17328000000,0.27200,
-0.17320000000,0.29200,
-0.17311998438,0.28400,
-0.17304000000,0.17200,
-0.17296000000,0.08800,
-0.17288000000,0.07200,
-0.17279998438,0.08400,
-0.17272000000,0.10800,
-0.17264000000,0.09600,
-0.17255998438,0.09600,
-0.17248000000,0.08800,
-0.17240000000,0.08800,
-0.17232000000,0.11200,
-0.17223998438,0.09200,
-0.17216000000,0.08800,
-0.17208000000,0.10800,
-0.17199998438,0.08400,
-0.17192000000,0.09200,
-0.17184000000,0.09600,
-0.17176000000,0.09200,
-0.17167998438,0.10400,
-0.17160000000,0.09200,
-0.17152000000,0.10000,
-0.17143998438,0.09200,
-0.17136000000,0.08400,
-0.17128000000,0.09600,
-0.17120000000,0.08800,
-0.17112000000,0.08800,
-0.17104000000,0.09200,
-0.17096000000,0.10800,
-0.17087998438,0.08000,
-0.17080000000,0.09600,
-0.17072000000,0.08800,
-0.17063998438,0.10400,
-0.17056000000,0.10400,
-0.17048000000,0.09200,
-0.17040000000,0.10400,
-0.17031998438,0.08800,
-0.17024000000,0.09600,
-0.17016000000,0.09600,
-0.17007998438,0.07200,
-0.17000000000,0.08800,
-0.16992000000,0.09600,
-0.16984000000,0.08000,
-0.16975998438,0.08800,
-0.16968000000,0.09600,
-0.16960000000,0.09200,
-0.16951998438,0.09600,
-0.16944000000,0.10400,
-0.16936000000,0.10400,
-0.16928000000,0.09200,
-0.16920000000,0.08800,
-0.16912000000,0.08000,
-0.16904000000,0.09600,
-0.16895998438,0.09200,
-0.16888000000,0.08800,
-0.16880000000,0.08800,
-0.16871998438,0.10800,
-0.16864000000,0.08800,
-0.16856000000,0.10000,
-0.16848000000,0.10400,
-0.16839998438,0.09200,
-0.16832000000,0.10000,
-0.16824000000,0.10000,
-0.16815998438,0.10400,
-0.16808000000,0.09200,
-0.16800000000,0.10400,
-0.16792000000,0.09200,
-0.16783998438,0.08800,
-0.16776000000,0.09600,
-0.16768000000,0.08800,
-0.16759998438,0.10400,
-0.16752000000,0.09200,
-0.16744000000,0.08800,
-0.16736000000,0.09600,
-0.16727998438,0.09200,
-0.16720000000,0.07600,
-0.16712000000,0.10400,
-0.16703998438,0.22000,
-0.16696000000,0.32400,
-0.16688000000,0.36000,
-0.16680000000,0.47600,
-0.16672000000,0.36000,
-0.16664000000,0.41600,
-0.16656000000,0.42000,
-0.16647998438,0.36000,
-0.16640000000,0.44400,
-0.16632000000,0.36400,
-0.16623998438,0.28800,
-0.16616000000,0.29200,
-0.16608000000,0.32000,
-0.16600000000,0.32400,
-0.16591998438,0.44800,
-0.16584000000,0.39200,
-0.16576000000,0.30000,
-0.16567998438,0.32400,
-0.16560000000,0.46800,
-0.16552000000,0.37200,
-0.16544000000,0.28400,
-0.16535998438,0.30400,
-0.16528000000,0.32400,
-0.16520000000,0.30800,
-0.16511998438,0.28800,
-0.16504000000,0.30400,
-0.16496000000,0.30400,
-0.16488000000,0.35600,
-0.16480000000,0.46800,
-0.16472000000,0.36000,
-0.16464000000,0.40800,
-0.16455998438,0.40800,
-0.16448000000,0.36800,
-0.16440000000,0.46000,
-0.16431998438,0.35200,
-0.16424000000,0.28800,
-0.16416000000,0.30000,
-0.16408000000,0.30000,
-0.16399998438,0.30400,
-0.16392000000,0.45600,
-0.16384000000,0.37600,
-0.16375998438,0.30800,
-0.16368000000,0.32400,
-0.16360000000,0.46000,
-0.16352000000,0.36800,
-0.16343998438,0.29200,
-0.16336000000,0.29200,
-0.16328000000,0.30000,
-0.16319998438,0.28400,
-0.16312000000,0.30800,
-0.16304000000,0.30400,
-0.16296000000,0.30000,
-0.16287998438,0.34400,
-0.16280000000,0.46800,
-0.16272000000,0.36800,
-0.16263998438,0.40400,
-0.16256000000,0.41600,
-0.16248000000,0.36000,
-0.16240000000,0.45200,
-0.16232000000,0.36800,
-0.16224000000,0.28800,
-0.16216000000,0.27600,
-0.16207998438,0.29600,
-0.16200000000,0.31600,
-0.16192000000,0.45600,
-0.16183998438,0.40000,
-0.16176000000,0.30000,
-0.16168000000,0.31600,
-0.16160000000,0.47200,
-0.16151998438,0.36000,
-0.16144000000,0.27600,
-0.16136000000,0.28000,
-0.16127998438,0.29200,
-0.16120000000,0.30000,
-0.16112000000,0.28800,
-0.16104000000,0.16800,
-0.16095998438,0.08000,
-0.16088000000,0.06000,
-0.16080000000,0.10000,
-0.16071998438,0.09600,
-0.16064000000,0.08800,
-0.16056000000,0.09200,
-0.16048000000,0.05600,
-0.16040000000,0.09600,
-0.16032000000,0.09200,
-0.16024000000,0.09600,
-0.16015998438,0.09200,
-0.16008000000,0.10000,
-0.16000000000,0.09200,
-0.15991998438,0.10400,
-0.15984000000,0.09200,
-0.15976000000,0.10400,
-0.15968000000,0.09600,
-0.15959998438,0.08000,
-0.15952000000,0.10400,
-0.15944000000,0.10400,
-0.15935998438,0.09200,
-0.15928000000,0.10000,
-0.15920000000,0.05600,
-0.15912000000,0.10000,
-0.15903998438,0.08800,
-0.15896000000,0.09600,
-0.15888000000,0.10400,
-0.15879998438,0.09200,
-0.15872000000,0.09600,
-0.15864000000,0.08800,
-0.15856000000,0.09200,
-0.15847998438,0.09600,
-0.15840000000,0.08000,
-0.15832000000,0.09600,
-0.15823998438,0.09600,
-0.15816000000,0.09200,
-0.15808000000,0.08800,
-0.15800000000,0.09600,
-0.15792000000,0.09600,
-0.15784000000,0.09200,
-0.15776000000,0.08800,
-0.15767998438,0.09600,
-0.15760000000,0.07600,
-0.15752000000,0.09200,
-0.15743998438,0.08000,
-0.15736000000,0.09200,
-0.15728000000,0.10400,
-0.15720000000,0.09200,
-0.15711998438,0.09600,
-0.15704000000,0.10000,
-0.15696000000,0.08800,
-0.15687998438,0.11200,
-0.15680000000,0.09200,
-0.15672000000,0.09200,
-0.15664000000,0.10000,
-0.15655998438,0.09200,
-0.15648000000,0.10400,
-0.15640000000,0.09200,
-0.15631998438,0.09200,
-0.15624000000,0.10400,
-0.15616000000,0.10400,
-0.15608000000,0.09200,
-0.15600000000,0.10400,
-0.15592000000,0.09600,
-0.15584000000,0.09600,
-0.15575998438,0.09600,
-0.15568000000,0.09200,
-0.15560000000,0.10400,
-0.15551998438,0.09200,
-0.15544000000,0.08800,
-0.15536000000,0.10400,
-0.15528000000,0.09600,
-0.15519998438,0.10400,
-0.15512000000,0.09200,
-0.15504000000,0.34000,
-0.15495998438,0.45200,
-0.15488000000,0.32800,
-0.15480000000,0.27200,
-0.15472000000,0.26000,
-0.15463998438,0.28400,
-0.15456000000,0.37600,
-0.15448000000,0.51200,
-0.15439998438,0.52400,
-0.15432000000,0.31600,
-0.15424000000,0.40000,
-0.15416000000,0.42400,
-0.15408000000,0.30000,
-0.15400000000,0.28800,
-0.15392000000,0.45600,
-0.15383998438,0.50400,
-0.15376000000,0.52800,
-0.15368000000,0.45600,
-0.15360000000,0.29200,
-0.15352000000,0.26800,
-0.15344000000,0.41200,
-0.15336000000,0.51200,
-0.15327998438,0.51600,
-0.15320000000,0.50000,
-0.15312000000,0.36000,
-0.15303998438,0.41600,
-0.15296000000,0.40800,
-0.15288000000,0.30000,
-0.15280000000,0.26800,
-0.15271998438,0.28400,
-0.15264000000,0.30400,
-0.15256000000,0.37600,
-0.15247998438,0.50000,
-0.15240000000,0.51600,
-0.15232000000,0.36000,
-0.15224000000,0.40400,
-0.15215998438,0.41600,
-0.15208000000,0.30400,
-0.15200000000,0.30400,
-0.15191998438,0.44400,
-0.15184000000,0.50800,
-0.15176000000,0.51600,
-0.15168000000,0.45600,
-0.15160000000,0.32400,
-0.15152000000,0.28400,
-0.15144000000,0.39200,
-0.15135998438,0.53200,
-0.15128000000,0.51600,
-0.15120000000,0.47200,
-0.15111998438,0.36000,
-0.15104000000,0.37600,
-0.15096000000,0.41600,
-0.15088000000,0.31200,
-0.15079998438,0.28400,
-0.15072000000,0.30000,
-0.15064000000,0.31600,
-0.15055998438,0.37200,
-0.15048000000,0.50000,
-0.15040000000,0.50000,
-0.15032000000,0.37600,
-0.15023998438,0.40400,
-0.15016000000,0.42000,
-0.15008000000,0.32400,
-0.14999998438,0.30800,
-0.14992000000,0.44000,
-0.14984000000,0.50400,
-0.14976000000,0.50800,
-0.14968000000,0.46000,
-0.14960000000,0.30800,
-0.14952000000,0.29200,
-0.14943998438,0.39200,
-0.14936000000,0.50800,
-0.14928000000,0.50800,
-0.14920000000,0.48400,
-0.14912000000,0.35200,
-0.14904000000,0.16000,
-0.14896000000,0.07200,
-0.14887998438,0.07600,
-0.14880000000,0.09600,
-0.14872000000,0.10000,
-0.14863998438,0.09200,
-0.14856000000,0.10400,
-0.14848000000,0.10400,
-0.14840000000,0.09600,
-0.14831998438,0.09200,
-0.14824000000,0.09600,
-0.14816000000,0.10400,
-0.14807998438,0.09600,
-0.14800000000,0.08800,
-0.14792000000,0.11200,
-0.14784000000,0.09200,
-0.14775998438,0.08800,
-0.14768000000,0.10800,
-0.14760000000,0.09600,
-0.14751998438,0.09600,
-0.14744000000,0.09600,
-0.14736000000,0.09200,
-0.14728000000,0.10000,
-0.14720000000,0.09200,
-0.14712000000,0.05600,
-0.14704000000,0.10000,
-0.14695998438,0.10400,
-0.14688000000,0.08800,
-0.14680000000,0.10800,
-0.14671998438,0.09600,
-0.14664000000,0.09200,
-0.14656000000,0.09200,
-0.14648000000,0.08800,
-0.14639998438,0.09200,
-0.14632000000,0.10400,
-0.14624000000,0.10800,
-0.14615998438,0.10400,
-0.14608000000,0.09600,
-0.14600000000,0.10800,
-0.14592000000,0.09200,
-0.14583998438,0.08000,
-0.14576000000,0.09600,
-0.14568000000,0.10400,
-0.14559998438,0.09200,
-0.14552000000,0.09200,
-0.14544000000,0.10400,
-0.14536000000,0.09200,
-0.14528000000,0.08800,
-0.14520000000,0.09600,
-0.14512000000,0.09600,
-0.14503998438,0.09200,
-0.14496000000,0.08800,
-0.14488000000,0.06000,
-0.14480000000,0.09600,
-0.14472000000,0.11200,
-0.14464000000,0.09200,
-0.14456000000,0.08400,
-0.14447998438,0.11200,
-0.14440000000,0.09200,
-0.14432000000,0.08400,
-0.14423998438,0.08800,
-0.14416000000,0.08800,
-0.14408000000,0.10400,
-0.14400000000,0.08800,
-0.14391998438,0.08800,
-0.14384000000,0.09600,
-0.14376000000,0.09600,
-0.14367998438,0.08800,
-0.14360000000,0.10000,
-0.14352000000,0.08800,
-0.14344000000,0.09200,
-0.14336000000,0.10000,
-0.14328000000,0.08800,
-0.14320000000,0.10400,
-0.14311998438,0.09600,
-0.14304000000,0.18800,
-0.14296000000,0.39200,
-0.14288000000,0.52000,
-0.14280000000,0.54000,
-0.14272000000,0.52400,
-0.14264000000,0.52000,
-0.14255998438,0.42000,
-0.14248000000,0.26800,
-0.14240000000,0.26800,
-0.14231998438,0.44400,
-0.14224000000,0.52400,
-0.14216000000,0.52800,
-0.14208000000,0.52000,
-0.14199998438,0.50000,
-0.14192000000,0.51600,
-0.14184000000,0.50400,
-0.14175998438,0.51600,
-0.14168000000,0.48000,
-0.14160000000,0.31600,
-0.14152000000,0.42400,
-0.14143998438,0.53200,
-0.14136000000,0.54000,
-0.14128000000,0.48400,
-0.14119998438,0.30800,
-0.14112000000,0.40800,
-0.14104000000,0.39200,
-0.14096000000,0.36800,
-0.14088000000,0.48400,
-0.14080000000,0.53600,
-0.14072000000,0.52000,
-0.14063998438,0.52400,
-0.14056000000,0.41200,
-0.14048000000,0.27200,
-0.14040000000,0.26000,
-0.14032000000,0.44800,
-0.14024000000,0.53600,
-0.14016000000,0.53600,
-0.14007998438,0.51600,
-0.14000000000,0.51600,
-0.13992000000,0.50000,
-0.13983998438,0.52000,
-0.13976000000,0.52000,
-0.13968000000,0.45200,
-0.13960000000,0.30800,
-0.13951998438,0.42400,
-0.13944000000,0.52400,
-0.13936000000,0.52400,
-0.13927998438,0.47600,
-0.13920000000,0.32000,
-0.13912000000,0.43600,
-0.13904000000,0.39200,
-0.13896000000,0.36800,
-0.13888000000,0.50000,
-0.13880000000,0.54000,
-0.13871998438,0.50800,
-0.13864000000,0.52000,
-0.13856000000,0.42000,
-0.13848000000,0.28400,
-0.13840000000,0.28400,
-0.13832000000,0.44000,
-0.13824000000,0.54000,
-0.13815998438,0.52800,
-0.13808000000,0.50000,
-0.13800000000,0.51600,
-0.13792000000,0.48400,
-0.13784000000,0.51600,
-0.13776000000,0.50800,
-0.13768000000,0.46800,
-0.13759998438,0.33600,
-0.13752000000,0.43600,
-0.13744000000,0.51200,
-0.13735998438,0.53600,
-0.13728000000,0.47600,
-0.13720000000,0.32400,
-0.13712000000,0.44800,
-0.13703998438,0.27600,
-0.13696000000,0.09200,
-0.13688000000,0.06000,
-0.13679998438,0.08400,
-0.13672000000,0.10800,
-0.13664000000,0.09600,
-0.13656000000,0.09200,
-0.13648000000,0.09200,
-0.13640000000,0.07600,
-0.13632000000,0.10800,
-0.13623998438,0.09600,
-0.13616000000,0.09200,
-0.13608000000,0.09200,
-0.13600000000,0.10400,
-0.13592000000,0.10400,
-0.13584000000,0.10400,
-0.13576000000,0.09600,
-0.13567998438,0.11200,
-0.13560000000,0.13600,
-0.13552000000,0.08000,
-0.13543998438,0.09600,
-0.13536000000,0.10800,
-0.13528000000,0.08800,
-0.13520000000,0.09600,
-0.13511998438,0.09600,
-0.13504000000,0.08800,
-0.13496000000,0.10800,
-0.13487998438,0.10000,
-0.13480000000,0.07600,
-0.13472000000,0.09600,
-0.13464000000,0.09200,
-0.13456000000,0.09200,
-0.13448000000,0.08800,
-0.13440000000,0.07600,
-0.13431998438,0.10400,
-0.13424000000,0.09600,
-0.13416000000,0.06400,
-0.13408000000,0.09600,
-0.13400000000,0.09600,
-0.13392000000,0.09600,
-0.13384000000,0.09600,
-0.13375998438,0.10800,
-0.13368000000,0.10000,
-0.13360000000,0.09200,
-0.13352000000,0.09600,
-0.13344000000,0.10400,
-0.13336000000,0.08800,
-0.13328000000,0.08800,
-0.13319998438,0.09200,
-0.13312000000,0.10800,
-0.13304000000,0.09600,
-0.13295998438,0.08800,
-0.13288000000,0.09600,
-0.13280000000,0.09600,
-0.13272000000,0.09600,
-0.13263998438,0.10800,
-0.13256000000,0.08800,
-0.13248000000,0.09600,
-0.13239998438,0.09600,
-0.13232000000,0.09200,
-0.13224000000,0.09600,
-0.13216000000,0.10000,
-0.13208000000,0.09200,
-0.13200000000,0.10400,
-0.13192000000,0.07200,
-0.13183998438,0.09600,
-0.13176000000,0.10400,
-0.13168000000,0.08800,
-0.13160000000,0.10000,
-0.13152000000,0.09600,
-0.13144000000,0.09200,
-0.13136000000,0.10000,
-0.13127998438,0.09200,
-0.13120000000,0.10400,
-0.13112000000,0.10000,
-0.13103999219,0.31600,
-0.13096000000,0.51200,
-0.13088000000,0.52800,
-0.13079999219,0.48400,
-0.13071999219,0.49600,
-0.13064000000,0.45200,
-0.13055999219,0.50000,
-0.13047999219,0.49600,
-0.13040000000,0.49200,
-0.13032000000,0.50000,
-0.13023999219,0.47200,
-0.13016000000,0.48800,
-0.13008000000,0.48800,
-0.12999999219,0.48800,
-0.12991999219,0.49200,
-0.12984000000,0.49600,
-0.12976000000,0.49200,
-0.12967999219,0.49200,
-0.12960000000,0.50800,
-0.12952000000,0.48800,
-0.12943999219,0.48400,
-0.12935999219,0.49200,
-0.12928000000,0.47200,
-0.12920000000,0.50000,
-0.12911999219,0.48400,
-0.12904000000,0.48800,
-0.12896000000,0.50400,
-0.12887999219,0.49200,
-0.12879999219,0.51200,
-0.12872000000,0.50400,
-0.12863999219,0.49200,
-0.12855999219,0.50000,
-0.12848000000,0.49600,
-0.12840000000,0.50000,
-0.12831999219,0.50000,
-0.12824000781,0.50800,
-0.12816000000,0.50000,
-0.12807999219,0.50000,
-0.12799999219,0.50400,
-0.12792000000,0.50400,
-0.12784000000,0.50000,
-0.12775999219,0.52000,
-0.12768000000,0.50800,
-0.12760000000,0.50800,
-0.12751999219,0.51200,
-0.12743999219,0.51600,
-0.12736000000,0.50800,
-0.12728000000,0.50400,
-0.12719999219,0.50800,
-0.12712000000,0.51600,
-0.12704000000,0.51600,
-0.12695999219,0.50400,
-0.12687999219,0.50800,
-0.12680000000,0.50000,
-0.12672000000,0.51600,
-0.12663999219,0.50800,
-0.12656000000,0.50000,
-0.12648000000,0.51200,
-0.12639999219,0.51600,
-0.12631999219,0.50400,
-0.12624000000,0.51600,
-0.12615999219,0.51600,
-0.12607999219,0.50000,
-0.12600000000,0.50400,
-0.12592000000,0.52000,
-0.12583999219,0.50800,
-0.12576000781,0.52000,
-0.12568000000,0.51600,
-0.12559999219,0.52000,
-0.12551999219,0.53200,
-0.12544000000,0.51600,
-0.12536000000,0.50800,
-0.12527999219,0.51200,
-0.12520000000,0.51200,
-0.12512000000,0.53200,
-0.12503999219,0.26800,
-0.12496000000,0.05200,
-0.12487998750,0.05600,
-0.12480000000,0.08800,
-0.12472000000,0.09200,
-0.12464000000,0.10400,
-0.12456000000,0.09600,
-0.12448000000,0.10000,
-0.12440000000,0.10000,
-0.12432000000,0.09200,
-0.12424000000,0.10800,
-0.12416000000,0.09600,
-0.12408000000,0.09200,
-0.12400000000,0.09200,
-0.12391998750,0.08800,
-0.12384000000,0.10000,
-0.12376000000,0.09600,
-0.12368000000,0.09200,
-0.12360000000,0.07600,
-0.12352000000,0.09600,
-0.12344000000,0.10800,
-0.12336000000,0.09200,
-0.12328000000,0.10000,
-0.12320000000,0.10400,
-0.12312000000,0.08800,
-0.12304000000,0.09600,
-0.12296000000,0.09600,
-0.12288000000,0.10000,
-0.12280000000,0.10800,
-0.12272000000,0.09200,
-0.12264000000,0.09600,
-0.12256000000,0.10400,
-0.12248000000,0.10000,
-0.12239998750,0.09600,
-0.12232000000,0.09600,
-0.12224000000,0.10000,
-0.12216000000,0.08800,
-0.12208000000,0.09200,
-0.12200000000,0.08800,
-0.12192000000,0.09600,
-0.12184000000,0.09200,
-0.12176000000,0.09200,
-0.12168000000,0.08800,
-0.12160000000,0.10000,
-0.12152000000,0.10800,
-0.12143998750,0.07200,
-0.12136000000,0.09200,
-0.12128000000,0.09600,
-0.12120000000,0.08800,
-0.12112000000,0.08800,
-0.12104000000,0.10400,
-0.12096000000,0.08800,
-0.12088000000,0.09200,
-0.12080000000,0.09600,
-0.12072000000,0.10400,
-0.12064000000,0.09600,
-0.12056000000,0.09200,
-0.12047998750,0.09200,
-0.12040000000,0.09200,
-0.12032000000,0.09200,
-0.12024000000,0.09200,
-0.12016000000,0.06000,
-0.12008000000,0.10400,
-0.12000000000,0.07600,
-0.11992000000,0.09600,
-0.11984000000,0.09200,
-0.11976000000,0.09600,
-0.11968000000,0.08800,
-0.11960000000,0.08800,
-0.11951998750,0.09600,
-0.11944000000,0.09200,
-0.11936000000,0.06000,
-0.11928000000,0.10800,
-0.11920000000,0.08400,
-0.11912000000,0.09200,
-0.11904000000,0.09200,
-0.11896000000,0.09600,
-0.11888000000,0.09200,
-0.11880000000,0.08800,
-0.11872000000,0.09200,
-0.11864000000,0.10800,
-0.11856000000,0.08800,
-0.11848000000,0.08800,
-0.11840000000,0.10000,
-0.11832000000,0.08800,
-0.11824000000,0.10000,
-0.11816000000,0.09200,
-0.11808000000,0.10400,
-0.11800000000,0.09200,
-0.11792000000,0.08800,
-0.11784000000,0.09600,
-0.11776000000,0.08800,
-0.11768000000,0.08800,
-0.11760000000,0.10400,
-0.11752000000,0.08800,
-0.11744000000,0.09600,
-0.11736000000,0.09600,
-0.11728000000,0.09600,
-0.11720000000,0.09200,
-0.11712000000,0.08400,
-0.11703998750,0.08800,
-0.11696000000,0.10400,
-0.11688000000,0.09200,
-0.11680000000,0.09200,
-0.11672000000,0.09600,
-0.11664000000,0.09200,
-0.11656000000,0.09600,
-0.11648000000,0.09600,
-0.11640000000,0.07600,
-0.11632000000,0.09600,
-0.11624000000,0.09600,
-0.11616000000,0.08400,
-0.11607998750,0.09600,
-0.11600000000,0.09200,
-0.11592000000,0.08800,
-0.11584000000,0.09600,
-0.11576000000,0.09200,
-0.11568000000,0.09600,
-0.11560000000,0.10000,
-0.11552000000,0.09600,
-0.11544000000,0.08800,
-0.11536000000,0.09600,
-0.11528000000,0.09600,
-0.11520000000,0.08800,
-0.11511998750,0.08800,
-0.11504000000,0.10400,
-0.11496000000,0.09200,
-0.11488000000,0.09600,
-0.11480000000,0.09200,
-0.11472000000,0.08800,
-0.11464000000,0.10000,
-0.11456000000,0.09200,
-0.11448000000,0.09200,
-0.11440000000,0.09600,
-0.11432000000,0.10400,
-0.11424000000,0.08800,
-0.11416000000,0.09600,
-0.11408000000,0.10000,
-0.11400000000,0.10800,
-0.11392000000,0.08800,
-0.11384000000,0.08800,
-0.11376000000,0.09200,
-0.11368000000,0.09600,
-0.11360000000,0.08800,
-0.11352000000,0.10000,
-0.11344000000,0.08800,
-0.11336000000,0.11200,
-0.11328000000,0.10400,
-0.11320000000,0.08000,
-0.11312000000,0.09600,
-0.11304000000,0.09600,
-0.11296000000,0.07200,
-0.11288000000,0.09600,
-0.11280000000,0.08800,
-0.11272000000,0.10400,
-0.11264000000,0.09200,
-0.11256000000,0.08800,
-0.11248000000,0.10800,
-0.11240000000,0.09200,
-0.11232000000,0.08400,
-0.11224000000,0.09600,
-0.11216000000,0.10400,
-0.11208000000,0.09600,
-0.11200000000,0.10000,
-0.11192000000,0.08800,
-0.11184000000,0.10800,
-0.11176000000,0.09600,
-0.11167998750,0.09600,
-0.11160000000,0.09600,
-0.11152000000,0.08800,
-0.11144000000,0.09600,
-0.11136000000,0.09200,
-0.11128000000,0.08800,
-0.11120000000,0.10400,
-0.11112000000,0.09200,
-0.11104000000,0.08800,
-0.11096000000,0.09600,
-0.11088000000,0.09200,
-0.11080000000,0.09200,
-0.11071998750,0.10000,
-0.11064000000,0.08800,
-0.11056000000,0.10800,
-0.11048000000,0.09600,
-0.11040000000,0.08800,
-0.11032000000,0.09200,
-0.11024000000,0.08800,
-0.11016000000,0.09200,
-0.11008000000,0.08800,
-0.11000000000,0.09600,
-0.10992000000,0.08800,
-0.10984000000,0.08800,
-0.10976000000,0.10400,
-0.10968000000,0.10000,
-0.10960000000,0.08800,
-0.10952000000,0.09200,
-0.10944000000,0.08800,
-0.10936000000,0.08800,
-0.10928000000,0.09200,
-0.10920000000,0.05600,
-0.10912000000,0.08800,
-0.10904000000,0.10000,
-0.10896000000,0.07600,
-0.10888000000,0.09200,
-0.10880000000,0.09600,
-0.10872000000,0.08800,
-0.10864000000,0.10000,
-0.10856000000,0.09600,
-0.10848000000,0.09200,
-0.10840000000,0.09200,
-0.10832000000,0.09600,
