Source,CH1
Second,Volt
-0.00493600000,0.05600,
-0.00492799969,0.06400,
-0.00492000031,0.05600,
-0.00491200000,0.05600,
-0.00490400000,0.05600,
-0.00489600000,0.06400,
-0.00488800000,0.07200,
-0.00488000000,0.06400,
-0.00487200000,0.06400,
-0.00486399969,0.08000,
-0.00485600031,0.06400,
-0.00484800000,0.06400,
-0.00484000000,0.05600,
-0.00483200000,0.06400,
-0.00482400000,0.06400,
-0.00481600000,0.06400,
-0.00480799969,0.06400,
-0.00479999969,0.06400,
-0.00479200031,0.06400,
-0.00478400000,0.05600,
-0.00477600000,0.05600,
-0.00476800000,0.06400,
-0.00476000000,0.07200,
-0.00475200000,0.06400,
-0.00474399969,0.05600,
-0.00473600031,0.06400,
-0.00472800000,0.08000,
-0.00472000000,0.06400,
-0.00471200000,0.06400,
-0.00470400000,0.05600,
-0.00469600000,0.06400,
-0.00468799969,0.06400,
-0.00467999969,0.07200,
-0.00467200031,0.06400,
-0.00466400000,0.05600,
-0.00465600000,0.06400,
-0.00464800000,0.06400,
-0.00464000000,0.06400,
-0.00463200000,0.05600,
-0.00462399969,0.05600,
-0.00461599969,0.06400,
-0.00460800031,0.06400,
-0.00460000000,0.06400,
-0.00459200000,0.06400,
-0.00458400000,0.07200,
-0.00457600000,0.06400,
-0.00456800000,0.06400,
-0.00455999969,0.06400,
-0.00455200031,0.06400,
-0.00454400000,0.06400,
-0.00453600000,0.06400,
-0.00452800000,0.07200,
-0.00452000000,0.05600,
-0.00451200000,0.05600,
-0.00450399969,0.07200,
-0.00449599969,0.05600,
-0.00448800031,0.06400,
-0.00448000000,0.05600,
-0.00447200000,0.06400,
-0.00446400000,0.06400,
-0.00445600000,0.07200,
-0.00444800000,0.05600,
-0.00443999969,0.06400,
-0.00443200031,0.06400,
-0.00442400031,0.07200,
-0.00441600000,0.06400,
-0.00440800000,0.06400,
-0.00440000000,0.06400,
-0.00439200000,0.06400,
-0.00438400000,0.06400,
-0.00437599969,0.06400,
-0.00436800031,0.06400,
-0.00436000000,0.06400,
-0.00435200000,0.06400,
-0.00434400000,0.06400,
-0.00433600000,0.06400,
-0.00432800000,0.06400,
-0.00431999969,0.06400,
-0.00431199969,0.07200,
-0.00430400031,0.06400,
-0.00429600000,0.05600,
-0.00428800000,0.06400,
-0.00428000000,0.06400,
-0.00427200000,0.07200,
-0.00426400000,0.05600,
-0.00425599969,0.06400,
-0.00424800031,0.06400,
-0.00424000000,0.07200,
-0.00423200000,0.06400,
-0.00422400000,0.06400,
-0.00421600000,0.05600,
-0.00420800000,0.06400,
-0.00420000000,0.06400,
-0.00419199969,0.07200,
-0.00418400031,0.06400,
-0.00417600000,0.05600,
-0.00416800000,0.06400,
-0.00416000000,0.07200,
-0.00415200000,0.06400,
-0.00414400000,0.06400,
-0.00413599969,0.06400,
-0.00412799969,0.07200,
-0.00412000031,0.06400,
-0.00411200000,0.05600,
-0.00410400000,0.06400,
-0.00409600000,0.07200,
-0.00408800000,0.06400,
-0.00408000000,0.05600,
-0.00407199969,0.06400,
-0.00406400031,0.06400,
-0.00405600000,0.06400,
-0.00404800000,0.05600,
-0.00404000000,0.06400,
-0.00403200000,0.06400,
-0.00402400000,0.06400,
-0.00401600000,0.07200,
-0.00400799969,0.05600,
-0.00400000031,0.06400,
-0.00399200000,0.05600,
-0.00398400000,0.06400,
-0.00397600000,0.06400,
-0.00396800000,0.06400,
-0.00396000000,0.05600,
-0.00395199969,0.06400,
-0.00394399969,0.06400,
-0.00393600031,0.06400,
-0.00392800000,0.05600,
-0.00392000000,0.05600,
-0.00391200000,0.05600,
-0.00390400000,0.06400,
-0.00389600000,0.05600,
-0.00388800000,0.06400,
-0.00388000000,0.07200,
-0.00387200000,0.06400,
-0.00386400000,0.06400,
-0.00385600000,0.05600,
-0.00384800000,0.06400,
-0.00384000000,0.06400,
-0.00383200000,0.06400,
-0.00382400000,0.06400,
-0.00381600000,0.06400,
-0.00380800000,0.05600,
-0.00380000000,0.07200,
-0.00379200000,0.06400,
-0.00378400000,0.06400,
-0.00377600000,0.05600,
-0.00376800000,0.06400,
-0.00376000000,0.07200,
-0.00375200000,0.07200,
-0.00374400000,0.05600,
-0.00373600000,0.06400,
-0.00372800000,0.06400,
-0.00372000000,0.06400,
-0.00371200000,0.06400,
-0.00370400000,0.06400,
-0.00369600000,0.06400,
-0.00368800000,0.06400,
-0.00368000000,0.05600,
-0.00367200000,0.06400,
-0.00366400000,0.06400,
-0.00365600000,0.06400,
-0.00364800000,0.06400,
-0.00364000000,0.06400,
-0.00363200000,0.06400,
-0.00362400000,0.06400,
-0.00361600000,0.06400,
-0.00360800000,0.07200,
-0.00360000000,0.06400,
-0.00359200000,0.05600,
-0.00358400000,0.06400,
-0.00357600000,0.06400,
-0.00356800000,0.05600,
-0.00356000000,0.06400,
-0.00355200000,0.06400,
-0.00354400000,0.06400,
-0.00353600000,0.06400,
-0.00352800000,0.06400,
-0.00352000000,0.07200,
-0.00351200000,0.06400,
-0.00350400000,0.06400,
-0.00349600000,0.06400,
-0.00348800000,0.07200,
-0.00348000000,0.06400,
-0.00347200000,0.05600,
-0.00346400000,0.06400,
-0.00345600000,0.06400,
-0.00344800000,0.06400,
-0.00344000000,0.05600,
-0.00343200000,0.06400,
-0.00342400000,0.06400,
-0.00341600000,0.06400,
-0.00340800000,0.06400,
-0.00340000000,0.06400,
-0.00339200000,0.07200,
-0.00338400000,0.06400,
-0.00337600000,0.05600,
-0.00336800000,0.06400,
-0.00336000000,0.07200,
-0.00335200000,0.05600,
-0.00334400000,0.06400,
-0.00333600000,0.06400,
-0.00332800000,0.07200,
-0.00332000000,0.06400,
-0.00331200000,0.06400,
-0.00330400000,0.07200,
-0.00329600000,0.07200,
-0.00328800000,0.05600,
-0.00328000000,0.06400,
-0.00327200000,0.07200,
-0.00326400000,0.06400,
-0.00325600000,0.05600,
-0.00324800000,0.06400,
-0.00324000000,0.06400,
-0.00323200000,0.06400,
-0.00322400000,0.06400,
-0.00321600000,0.06400,
-0.00320800000,0.07200,
-0.00320000000,0.05600,
-0.00319200000,0.04800,
-0.00318400000,0.05600,
-0.00317600000,0.07200,
-0.00316800000,0.05600,
-0.00316000000,0.06400,
-0.00315200000,0.05600,
-0.00314400000,0.06400,
-0.00313600000,0.05600,
-0.00312800000,0.07200,
-0.00312000000,0.06400,
-0.00311200000,0.06400,
-0.00310400000,0.06400,
-0.00309600000,0.06400,
-0.00308800000,0.06400,
-0.00308000000,0.06400,
-0.00307200000,0.05600,
-0.00306400000,0.06400,
-0.00305600000,0.06400,
-0.00304800000,0.06400,
-0.00304000000,0.06400,
-0.00303200000,0.06400,
-0.00302400000,0.06400,
-0.00301600000,0.06400,
-0.00300800000,0.06400,
-0.00300000000,0.06400,
-0.00299200000,0.07200,
-0.00298400000,0.06400,
-0.00297600000,0.05600,
-0.00296800000,0.06400,
-0.00296000000,0.06400,
-0.00295200000,0.06400,
-0.00294400000,0.06400,
-0.00293600000,0.05600,
-0.00292800000,0.06400,
-0.00292000000,0.06400,
-0.00291200000,0.07200,
-0.00290400000,0.07200,
-0.00289600000,0.06400,
-0.00288800000,0.05600,
-0.00288000000,0.06400,
-0.00287200000,0.07200,
-0.00286400000,0.05600,
-0.00285600000,0.06400,
-0.00284800000,0.06400,
-0.00284000000,0.06400,
-0.00283200000,0.06400,
-0.00282400000,0.06400,
-0.00281600000,0.07200,
-0.00280800000,0.06400,
-0.00280000000,0.05600,
-0.00279200000,0.06400,
-0.00278400000,0.07200,
-0.00277600000,0.07200,
-0.00276800000,0.06400,
-0.00276000000,0.06400,
-0.00275200000,0.06400,
-0.00274400000,0.06400,
-0.00273600000,0.06400,
-0.00272800000,0.06400,
-0.00272000000,0.06400,
-0.00271200000,0.05600,
-0.00270400000,0.06400,
-0.00269600000,0.06400,
-0.00268800000,0.07200,
-0.00268000000,0.05600,
-0.00267200000,0.05600,
-0.00266400000,0.06400,
-0.00265600000,0.07200,
-0.00264800000,0.05600,
-0.00264000000,0.06400,
-0.00263200000,0.06400,
-0.00262400000,0.06400,
-0.00261599984,0.06400,
-0.00260800000,0.06400,
-0.00260000000,0.07200,
-0.00259200000,0.07200,
-0.00258399984,0.06400,
-0.00257600000,0.07200,
-0.00256800000,0.06400,
-0.00256000000,0.06400,
-0.00255200016,0.06400,
-0.00254400000,0.06400,
-0.00253600000,0.06400,
-0.00252800000,0.06400,
-0.00252000016,0.06400,
-0.00251200000,0.06400,
-0.00250400000,0.07200,
-0.00249599984,0.06400,
-0.00248800016,0.06400,
-0.00248000000,0.06400,
-0.00247200000,0.07200,
-0.00246399984,0.05600,
-0.00245600000,0.06400,
-0.00244800000,0.06400,
-0.00244000000,0.06400,
-0.00243199984,0.05600,
-0.00242400000,0.06400,
-0.00241600000,0.05600,
-0.00240800000,0.06400,
-0.00239999984,0.06400,
-0.00239200000,0.07200,
-0.00238400000,0.07200,
-0.00237600000,0.05600,
-0.00236800016,0.06400,
-0.00236000000,0.06400,
-0.00235200000,0.07200,
-0.00234399984,0.06400,
-0.00233600016,0.06400,
-0.00232800000,0.07200,
-0.00232000000,0.07200,
-0.00231199984,0.06400,
-0.00230400016,0.06400,
-0.00229600000,0.08800,
-0.00228800000,0.07200,
-0.00227999984,0.06400,
-0.00227200000,0.07200,
-0.00226400000,0.06400,
-0.00225600000,0.06400,
-0.00224799984,0.06400,
-0.00224000000,0.06400,
-0.00223200000,0.07200,
-0.00222400000,0.06400,
-0.00221600016,0.07200,
-0.00220800000,0.07200,
-0.00220000000,0.07200,
-0.00219200000,0.05600,
-0.00218400016,0.06400,
-0.00217600000,0.07200,
-0.00216800000,0.06400,
-0.00215999984,0.06400,
-0.00215200016,0.07200,
-0.00214400000,0.06400,
-0.00213600000,0.07200,
-0.00212799984,0.06400,
-0.00212000000,0.06400,
-0.00211200000,0.06400,
-0.00210400000,0.06400,
-0.00209599984,0.06400,
-0.00208800000,0.07200,
-0.00208000000,0.06400,
-0.00207200000,0.05600,
-0.00206399984,0.06400,
-0.00205600000,0.06400,
-0.00204800000,0.06400,
-0.00204000000,0.06400,
-0.00203200016,0.06400,
-0.00202400000,0.06400,
-0.00201600000,0.07200,
-0.00200800000,0.05600,
-0.00200000016,0.06400,
-0.00199200000,0.07200,
-0.00198400000,0.07200,
-0.00197599984,0.05600,
-0.00196800016,0.06400,
-0.00196000000,0.07200,
-0.00195200000,0.07200,
-0.00194400000,0.06400,
-0.00193600000,0.06400,
-0.00192800000,0.06400,
-0.00192000000,0.06400,
-0.00191200000,0.06400,
-0.00190400000,0.06400,
-0.00189600000,0.06400,
-0.00188800000,0.06400,
-0.00188000000,0.06400,
-0.00187200000,0.08000,
-0.00186400000,0.07200,
-0.00185600000,0.06400,
-0.00184800000,0.07200,
-0.00184000000,0.06400,
-0.00183200000,0.07200,
-0.00182400000,0.06400,
-0.00181600000,0.06400,
-0.00180800000,0.06400,
-0.00180000000,0.06400,
-0.00179200000,0.06400,
-0.00178400000,0.06400,
-0.00177600000,0.07200,
-0.00176800000,0.07200,
-0.00176000000,0.06400,
-0.00175200000,0.06400,
-0.00174400000,0.07200,
-0.00173600000,0.06400,
-0.00172800000,0.06400,
-0.00172000000,0.06400,
-0.00171200000,0.06400,
-0.00170400000,0.06400,
-0.00169600000,0.06400,
-0.00168800000,0.07200,
-0.00168000000,0.07200,
-0.00167200000,0.06400,
-0.00166400000,0.06400,
-0.00165600000,0.07200,
-0.00164800000,0.07200,
-0.00164000000,0.06400,
-0.00163200000,0.07200,
-0.00162400000,0.07200,
-0.00161600000,0.07200,
-0.00160800000,0.06400,
-0.00160000000,0.07200,
-0.00159200000,0.06400,
-0.00158400000,0.06400,
-0.00157600000,0.06400,
-0.00156800000,0.06400,
-0.00156000000,0.07200,
-0.00155200000,0.06400,
-0.00154400000,0.06400,
-0.00153600000,0.07200,
-0.00152800000,0.07200,
-0.00152000000,0.06400,
-0.00151200000,0.06400,
-0.00150400000,0.07200,
-0.00149600000,0.06400,
-0.00148800000,0.05600,
-0.00148000000,0.07200,
-0.00147200000,0.07200,
-0.00146400000,0.07200,
-0.00145600000,0.06400,
-0.00144800000,0.06400,
-0.00144000000,0.07200,
-0.00143200000,0.06400,
-0.00142400000,0.06400,
-0.00141600000,0.06400,
-0.00140800000,0.06400,
-0.00140000000,0.06400,
-0.00139200000,0.06400,
-0.00138400000,0.06400,
-0.00137600000,0.07200,
-0.00136800000,0.05600,
-0.00136000000,0.07200,
-0.00135200000,0.07200,
-0.00134400000,0.07200,
-0.00133600000,0.06400,
-0.00132800000,0.07200,
-0.00132000000,0.07200,
-0.00131200000,0.06400,
-0.00130400000,0.06400,
-0.00129600000,0.06400,
-0.00128800000,0.06400,
-0.00128000000,0.06400,
-0.00127200000,0.06400,
-0.00126400000,0.06400,
-0.00125600000,0.07200,
-0.00124800000,0.06400,
-0.00124000000,0.06400,
-0.00123200000,0.06400,
-0.00122400000,0.06400,
-0.00121600000,0.06400,
-0.00120800000,0.06400,
-0.00120000000,0.06400,
-0.00119200000,0.05600,
-0.00118400000,0.06400,
-0.00117600000,0.07200,
-0.00116800000,0.07200,
-0.00116000000,0.06400,
-0.00115200000,0.05600,
-0.00114400000,0.06400,
-0.00113600000,0.07200,
-0.00112800000,0.07200,
-0.00112000000,0.06400,
-0.00111200000,0.06400,
-0.00110400000,0.06400,
-0.00109600000,0.06400,
-0.00108800000,0.06400,
-0.00108000000,0.07200,
-0.00107200000,0.08800,
-0.00106400000,0.05600,
-0.00105600000,0.06400,
-0.00104799994,0.07200,
-0.00104000000,0.07200,
-0.00103199994,0.05600,
-0.00102400000,0.06400,
-0.00101600006,0.05600,
-0.00100800000,0.06400,
-0.00100000006,0.05600,
-0.00099200000,0.07200,
-0.00098400006,0.06400,
-0.00097600000,0.05600,
-0.00096800000,0.05600,
-0.00096000000,0.06400,
-0.00095200000,0.06400,
-0.00094400000,0.06400,
-0.00093600000,0.04800,
-0.00092800000,0.05600,
-0.00092000000,0.06400,
-0.00091200000,0.06400,
-0.00090400000,0.07200,
-0.00089600000,0.06400,
-0.00088800000,0.05600,
-0.00088000000,0.05600,
-0.00087200000,0.06400,
-0.00086400000,0.06400,
-0.00085600000,0.07200,
-0.00084800000,0.06400,
-0.00084000000,0.06400,
-0.00083200000,0.07200,
-0.00082400000,0.07200,
-0.00081600000,0.06400,
-0.00080800000,0.06400,
-0.00080000000,0.07200,
-0.00079200000,0.05600,
-0.00078400000,0.06400,
-0.00077600000,0.06400,
-0.00076800000,0.06400,
-0.00076000000,0.05600,
-0.00075200000,0.06400,
-0.00074400000,0.06400,
-0.00073600000,0.07200,
-0.00072800000,0.05600,
-0.00072000000,0.05600,
-0.00071200000,0.05600,
-0.00070400000,0.06400,
-0.00069600000,0.05600,
-0.00068800000,0.06400,
-0.00068000000,0.05600,
-0.00067200000,0.04800,
-0.00066400000,0.05600,
-0.00065600000,0.06400,
-0.00064800000,0.07200,
-0.00064000000,0.06400,
-0.00063200000,0.05600,
-0.00062400000,0.06400,
-0.00061600000,0.07200,
-0.00060800000,0.06400,
-0.00060000000,0.06400,
-0.00059200000,0.06400,
-0.00058400000,0.06400,
-0.00057600000,0.06400,
-0.00056800000,0.06400,
-0.00056000000,0.07200,
-0.00055200000,0.06400,
-0.00054400000,0.05600,
-0.00053600000,0.05600,
-0.00052800000,0.06400,
-0.00052000000,0.07200,
-0.00051200000,0.06400,
-0.00050400000,0.06400,
-0.00049600000,0.07200,
-0.00048800000,0.07200,
-0.00048000000,0.06400,
-0.00047200000,0.06400,
-0.00046400000,0.08800,
-0.00045600000,0.08800,
-0.00044800000,0.08800,
-0.00044000000,0.09600,
-0.00043200000,0.09600,
-0.00042400000,0.10400,
-0.00041600000,0.10400,
-0.00040800000,0.12000,
-0.00040000000,0.12800,
-0.00039200000,0.12000,
-0.00038400000,0.12800,
-0.00037600000,0.13600,
-0.00036800000,0.13600,
-0.00036000000,0.14400,
-0.00035200000,0.15200,
-0.00034400000,0.16000,
-0.00033600000,0.16800,
-0.00032800000,0.16800,
-0.00032000000,0.18400,
-0.00031200000,0.16800,
-0.00030400000,0.18400,
-0.00029600000,0.18400,
-0.00028800000,0.19200,
-0.00028000000,0.20000,
-0.00027200000,0.20000,
-0.00026400000,0.20000,
-0.00025600000,0.21600,
-0.00024800000,0.22400,
-0.00024000000,0.21600,
