Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
395.260,2.7149E-08
397.260,2.3446E-08
400.260,1.1414E-08
403.260,2.4989E-08
405.260,1.3103E-06
408.260,1.9958E-06
411.260,9.9281E-07
413.260,-2.9927E-08
417.260,1.2001E-07
420.260,2.0978E-08
423.260,1.0489E-08
425.260,2.3068E-06
428.260,2.2611E-06
430.260,1.4726E-06
433.260,1.3405E-06
436.260,1.0489E-08
439.260,-5.2456E-09
441.260,2.3755E-08
444.260,1.8625E-06
447.260,2.577E-06
452.260,2.0519E-06
455.260,1.2186E-07
458.260,1.5734E-08
461.260,4.9355E-09
464.260,2.2521E-08
466.260,4.2266E-08
469.260,6.4781E-09
472.260,2.1595E-08
475.260,-3.7948E-08
478.260,9.6565E-08
480.260,1.0397E-07
483.260,1.1414E-08
486.260,1.0354E-06
488.816,1.5839E-06
495.816,9.7491E-07
507.816,6.4781E-09
510.816,1.3871E-06
514.816,2.7939E-06
517.816,1.6351E-08
520.816,3.6096E-08
523.816,-6.7882E-09
526.816,1.9909E-06
528.816,2.2914E-06
531.816,2.9895E-06
533.816,1.9702E-06
536.816,1.2649E-07
539.816,3.2085E-08
542.816,4.3184E-09
544.816,9.4405E-08
547.816,7.7122E-09
549.816,7.4036E-09
552.816,9.5631E-09
555.816,9.2546E-09
558.816,1.0428E-07
561.816,-2.8693E-08
564.816,5.8E-08
566.816,9.0426E-07
569.816,1.372E-06
572.816,1.388E-06
574.816,1.0499E-06
577.816,2.0053E-08
580.816,2.4372E-08
583.816,2.3446E-08
586.816,6.4781E-09
588.816,2.2519E-06
591.816,2.3669E-06
594.816,2.0837E-06
597.816,1.3695E-06
600.816,1.1538E-07
602.816,2.1588E-09
605.816,8.4533E-08
608.816,3.0836E-06
610.816,2.0516E-06
613.857,2.1713E-06
616.857,2.5894E-06
624.857,-4.2576E-08
626.857,8.3292E-09
629.857,2.3446E-08
632.857,7.0033E-08
634.857,-1.6352E-08
637.857,1.9744E-08
640.857,7.7122E-09
642.857,1.4808E-08
645.857,1.851E-08
648.857,1.885E-06
650.857,9.8386E-07
653.857,1.2526E-06
656.857,2.1343E-06
658.857,4.3184E-09
661.857,1.0274E-07
665.857,-4.6285E-09
668.857,-2.7774E-09
670.857,1.0903E-06
673.857,1.8776E-06
676.857,2.2923E-06
678.857,-1.8881E-07
681.857,1.2711E-07
684.857,9.3788E-08
687.857,-4.1342E-08
690.857,2.035E-06
692.857,2.4234E-06
695.857,2.2892E-06
698.857,2.0831E-06
700.857,9.2546E-09
705.857,-5.3374E-08
708.857,6.9107E-08
711.857,6.4781E-09
713.857,-2.9618E-08
716.857,1.0921E-07
719.857,2.3138E-08
722.857,-3.094E-10
724.857,-3.0859E-09
727.857,9.2546E-09
730.857,1.4499E-08
732.857,1.1594E-06
735.857,2.1889E-06
738.857,9.8818E-07
740.782,-2.1597E-08
752.782,7.4969E-08
755.782,1.8582E-06
759.782,1.9548E-06
762.782,1.8202E-08
765.782,8.6376E-09
768.782,5.9543E-08
771.782,2.5227E-06
774.782,2.2793E-06
777.782,3.158E-06
780.782,2.0115E-06
782.782,-8.3308E-09
789.782,8.7001E-08
796.782,1.3265E-08
799.782,9.8108E-08
801.782,-6.1711E-09
804.782,9.8716E-09
808.782,-5.2456E-09
811.782,1.5787E-06
813.782,9.8263E-07
816.782,1.4081E-06
819.782,9.8077E-07
822.782,-1.7586E-08
824.782,-2.7774E-09
827.782,1.2332E-09
830.782,7.4969E-08
833.782,1.1486E-06
835.782,2.9334E-06
838.782,2.0785E-06
841.782,1.339E-06
844.782,-1.6044E-08
847.782,2.0053E-08
849.782,-7.3428E-08
852.782,1.9921E-06
855.782,2.3006E-06
858.782,2.08E-06
861.782,2.3407E-06
865.380,1.0644E-07
871.380,2.1287E-08
874.380,2.2212E-08
876.380,9.8716E-09
879.380,9.4405E-08
882.380,1.8502E-09
884.380,9.5631E-09
887.380,1.9436E-08
890.380,1.9436E-08
893.380,8.0522E-08
895.380,2.1229E-06
898.380,9.8386E-07
901.380,1.3757E-06
903.380,1.4858E-06
906.380,-2.7774E-09
909.380,8.0207E-09
911.380,1.7893E-08
915.380,2.8038E-06
918.380,1.4698E-06
921.380,1.3781E-06
924.380,2.1081E-06
926.380,2.5606E-08
929.380,7.5277E-08
932.380,7.682E-08
934.380,7.682E-08
937.380,2.0054E-06
940.380,2.5644E-06
943.380,2.4104E-06
946.380,8.3292E-09
949.380,1.6351E-08
951.380,8.299E-08
954.380,1.1106E-08
959.380,1.3574E-08
962.380,2.7758E-09
965.380,7.3426E-08
968.380,1.8202E-08
970.380,-9.2564E-09
973.380,1.0088E-07
976.380,8.5089E-07
978.380,1.3377E-06
981.380,1.1356E-06
984.380,1.3223E-06
987.380,4.3184E-09
991.998,-5.1523E-08
994.998,9.8416E-08
1001.998,2.3796E-06
1003.998,1.4698E-06
1006.998,1.6042E-08
1009.998,2.5915E-08
1011.998,5.4607E-08
1014.998,1.8502E-09
1017.998,2.3494E-06
1020.998,2.1278E-06
1023.998,2.3435E-06
1026.998,3.298E-07
1029.998,-4.6285E-09
1031.998,9.1012E-08
1034.998,8.4224E-08
1037.998,1.0797E-08
1039.998,-4.6285E-09
1042.998,2.3755E-08
1045.998,-7.8673E-08
1047.998,1.3265E-08
1050.998,-1.8203E-08
1053.998,-1.1416E-08
1056.998,-7.4052E-09
1058.998,1.6385E-06
1061.998,1.0073E-06
1064.998,1.4047E-06
1066.998,1.6672E-06
1069.998,-2.5299E-08
1072.998,2.6532E-08
1075.998,8.6376E-09
1078.998,2.4505E-06
1080.998,1.7564E-06
1083.998,1.2766E-06
1086.998,1.2958E-06
1088.998,2.1588E-09
1091.998,4.8436E-08
1094.998,2.7766E-08
1097.998,-3.0859E-09
1099.998,2.3824E-06
1102.998,2.0803E-06
1105.998,3.1265E-06
1108.998,-8.3308E-09
1111.998,-3.9491E-08
1114.963,-2.098E-08
1121.963,1.018E-08
1124.963,8.4533E-08
1126.963,-6.1793E-10
1129.963,-2.0363E-08
1132.963,-9.5649E-09
1134.963,7.7122E-09
1137.963,1.086E-07
1140.963,1.9841E-06
1143.963,9.8139E-07
1145.963,1.3306E-06
1148.963,1.6327E-06
1151.963,1.8819E-08
1153.963,2.0361E-08
1156.963,2.0053E-08
1159.963,8.0214E-08
1161.963,1.4978E-06
1165.963,2.2877E-06
1167.963,2.1001E-06
1170.963,1.851E-08
1173.963,-5.8626E-09
1176.963,8.4533E-08
1178.963,2.4681E-08
1181.963,2.254E-06
1184.963,3.1657E-06
1187.963,2.0131E-06
1190.963,3.1351E-06
1192.963,1.8502E-09
1195.963,3.4553E-08
1198.963,1.0489E-08
1201.963,4.8128E-08
1203.963,-1.3267E-08
1206.963,-1.6352E-08
1209.963,-2.3757E-08
1214.963,2.7457E-08
1217.963,8.9161E-08
1219.963,2.2212E-08
1222.963,1.3664E-06
1225.963,1.5383E-06
1227.963,1.0437E-06
1230.963,2.1322E-06
1233.963,-6.4797E-09
1236.963,-1.7586E-08
1239.627,7.4036E-09
1242.627,1.1674E-06
1248.627,2.0581E-06
1251.627,1.1788E-06
1254.627,4.3809E-08
1256.627,-1.7586E-08
1259.627,1.086E-07
1262.627,-2.4689E-09
1265.627,2.3157E-06
1267.627,3.1392E-06
1270.627,1.9767E-06
1273.627,1.0797E-08
1275.627,2.9E-08
1278.627,1.018E-08
1281.627,3.0764E-10
1284.627,6.1616E-10
1287.627,2.2212E-08
1289.627,3.0764E-10
1292.627,8.6376E-09
1295.627,-1.9746E-08
1297.627,-2.8693E-08
1300.627,1.1538E-07
1303.627,1.1477E-07
1305.627,1.2427E-06
1308.627,2.1646E-06
1311.627,1.0557E-06
1314.627,2.1588E-09
1317.627,2.2829E-08
1320.627,1.5734E-08
1322.627,1.7893E-08
1325.627,2.3262E-06
1328.627,1.9202E-06
1330.627,1.4432E-06
1333.627,1.4358E-06
1336.627,1.2649E-07
1338.627,2.3446E-08
1342.627,2.9E-08
1344.627,2.0254E-06
1347.627,2.3571E-06
1350.627,2.0988E-06
1353.627,2.1575E-06
1355.627,3.2393E-08
1358.627,4.3184E-09
1361.627,1.1414E-08
1364.016,-1.6044E-08
1367.016,9.2546E-09
1375.016,9.8716E-09
1377.016,-1.5435E-09
1380.016,4.9355E-09
1383.016,-8.6393E-09
1385.016,1.8644E-06
1388.016,1.0536E-06
1391.016,1.9322E-06
1394.016,1.0974E-06
1396.016,8.2682E-08
1399.016,6.3862E-08
1402.016,-1.3884E-08
1404.016,-7.4052E-09
1407.016,2.1963E-06
1410.016,3.2076E-06
1412.016,1.019E-06
1415.016,2.6289E-06
1418.016,3.4245E-08
1421.016,3.4553E-08
1424.016,2.7758E-09
1427.016,2.0436E-06
1429.016,2.7301E-06
1432.016,2.2907E-06
1435.016,2.0131E-06
1438.016,4.1032E-08
1440.016,1.1414E-08
1443.016,-1.0799E-08
1446.016,-1.5735E-08
1448.016,-1.2958E-08
1451.016,-8.0223E-09
1454.016,2.7766E-08
1457.016,-1.5118E-08
1460.016,2.0978E-08
1462.016,-4.0115E-09
1467.016,1.251E-06
1470.016,1.0746E-06
1473.016,1.9014E-06
1475.016,1.1986E-06
1478.016,1.018E-08
1481.016,1.0797E-08
1484.016,8.3607E-08
1487.016,1.0027E-07
1489.626,2.0297E-06
1496.626,2.4647E-06
1503.626,-3.703E-09
1505.626,6.7866E-09
1509.626,2.8507E-06
1511.626,1.9816E-06
1514.626,2.7918E-06
1517.626,2.3527E-06
1520.626,9.2863E-08
1522.626,5.861E-09
1525.626,-6.4797E-09
1528.626,2.8691E-08
1531.626,6.4788E-08
1533.626,-2.3757E-08
1536.626,3.1159E-08
1539.626,-3.703E-09
1541.626,-1.5118E-08
1544.626,-3.5789E-08
1547.626,8.3292E-09
1549.626,1.0693E-06
1553.626,2.1621E-06
1556.626,1.313E-06
1558.626,1.7755E-06
1562.626,9.0395E-08
1565.626,-1.9746E-08
1567.626,1.4191E-08
1570.626,1.5315E-06
1573.626,3.0589E-06
1575.626,9.9805E-07
1578.626,1.4124E-06
1581.626,2.7766E-08
1584.626,4.9355E-09
1587.626,-8.6393E-09
1589.626,2.2664E-06
1592.626,2.2858E-06
1595.626,2.2698E-06
1598.626,2.0806E-06
1601.626,1.9127E-08
1603.626,-3.3944E-09
1606.626,-2.4689E-09
1609.626,-6.0162E-08
1612.626,-9.8734E-09
1614.213,3.3929E-09
1620.213,3.3929E-09
1625.213,7.6203E-08
1628.213,7.5894E-08
1630.213,1.2106E-06
1633.213,2.1861E-06
1636.213,1.0011E-06
1638.213,1.2658E-06
1641.213,-4.0115E-09
1644.213,1.8202E-08
1646.213,1.7276E-08
1649.213,3.517E-08
1652.213,2.6721E-06
1654.213,2.1417E-06
1657.213,2.3518E-06
1660.213,1.8415E-06
1663.213,-2.098E-08
1666.213,-1.882E-08
1669.213,1.4191E-08
1671.213,2.9349E-06
1674.213,2.3126E-06
1677.213,2.114E-06
1679.213,2.9294E-06
1682.213,1.9436E-08
1685.213,-3.0859E-09
1688.213,9.2468E-10
1691.213,1.7893E-08
1693.213,-3.548E-08
1696.213,1.7585E-08
1699.213,1.9436E-08
1702.213,-1.2958E-08
1705.213,4.8436E-08
1707.213,5.5525E-09
1710.213,-4.1651E-08
1713.213,1.0557E-06
1716.213,2.1504E-06
1721.213,1.3896E-06
1724.213,3.0851E-08
1726.213,-5.8928E-08
1729.213,3.1776E-08
1732.213,5.7075E-08
1735.213,1.952E-06
1737.213,2.3929E-06
1740.712,2.6394E-06
1746.712,-1.852E-09
1749.712,-5.8002E-08
1752.712,-1.1416E-08
1754.712,2.0337E-06
1757.712,2.2278E-06
1760.712,3.1571E-06
1763.712,1.6351E-08
1766.712,-9.2564E-09
1768.712,9.5631E-09
1771.712,1.2648E-08
1774.712,-1.1416E-08
1776.712,-5.5541E-09
1779.712,1.2648E-08
1782.712,2.8074E-08
1784.712,1.7585E-08
1787.712,-2.4689E-09
1790.712,1.9436E-08
1794.712,1.3967E-06
1796.712,1.5376E-06
1799.712,1.0453E-06
1802.712,1.4692E-06
1805.712,-2.8693E-08
1808.712,1.7893E-08
1811.712,1.3882E-08
1814.712,2.3432E-06
1817.712,1.5713E-06
1820.712,1.446E-06
1823.712,1.9554E-06
1826.712,6.4171E-08
1828.712,1.1723E-08
1831.712,2.9925E-08
1834.712,2.0874E-06
1837.712,3.0935E-06
1839.712,2.0322E-06
1842.712,2.5107E-06
1845.712,2.7758E-09
1848.712,1.5734E-08
1850.712,4.6269E-09
1853.712,-4.0108E-08
1856.712,2.5298E-08
1859.712,1.3882E-08
1862.929,2.0053E-08
1866.929,1.234E-08
1872.929,7.5894E-08
1874.929,1.1693E-07
1877.929,2.0856E-06
1880.929,1.0857E-06
1882.929,1.1582E-06
1885.929,2.0486E-06
1888.929,9.8716E-09
1890.929,-1.7895E-08
1893.929,1.0675E-07
1896.929,1.5117E-08
1898.929,2.126E-06
1901.929,2.3527E-06
1904.929,1.9625E-06
1906.929,-5.8626E-09
1909.929,1.1723E-08
1912.929,-2.1289E-08
1915.929,1.0797E-08
1917.929,2.0526E-06
1920.929,3.1521E-06
1923.929,1.9921E-06
1926.929,2.2577E-06
1928.929,2.5298E-08
1931.929,-1.2958E-08
1934.929,1.1261E-07
1937.929,2.0978E-08
1940.929,4.3184E-09
1942.929,-1.1416E-08
1945.929,-4.0115E-09
1948.929,8.0207E-09
1951.929,1.1723E-08
1953.929,7.7437E-08
1956.929,-1.2342E-08
1959.929,1.4352E-06
1961.929,1.422E-06
1964.929,1.0363E-06
1967.929,1.7814E-06
1970.929,-3.6714E-08
1975.929,9.2546E-09
1978.929,2.7918E-06
1980.929,2.4502E-06
1983.929,2.5024E-06
1987.008,1.2217E-06
1990.008,1.018E-08
1997.008,5.861E-09
1999.008,2.0347E-06
2002.008,2.7844E-06
2005.008,1.9927E-06
2008.008,2.2815E-06
2011.008,2.8383E-08
2013.008,1.6351E-08
2016.008,5.5525E-09
2019.008,1.234E-08
2021.008,-4.32E-09
2024.008,-3.1161E-08
2026.008,-4.7204E-08
2029.008,7.0341E-08
2032.008,1.2031E-08
2035.008,-1.1107E-08
2038.008,-6.1793E-10
2041.008,1.9699E-06
2044.008,1.011E-06
2047.008,2.1399E-06
2050.008,1.036E-06
2052.008,9.5331E-08
2055.008,9.2468E-10
2058.008,2.0053E-08
2061.008,2.4222E-06
2063.008,1.139E-06
2066.008,2.0171E-06
2069.008,2.4478E-06
2072.008,-1.5735E-08
2074.008,-1.6661E-08
2077.008,1.0983E-07
2080.008,-1.235E-09
2082.008,2.2093E-06
2085.008,3.183E-06
2088.008,1.9964E-06
2090.008,2.2787E-06
2093.008,1.2927E-07
2096.008,7.7122E-09
2098.008,-6.4797E-09
2101.008,5.5525E-09
2104.008,-4.381E-08
2106.008,-9.2564E-09
2109.008,-4.9371E-09
2112.008,-2.6842E-08
2114.822,-2.931E-08
2121.822,1.4469E-06
2123.822,1.0545E-06
2126.822,1.645E-06
2129.822,1.4078E-06
2132.822,3.6096E-08
2134.822,2.8383E-08
2137.822,1.1723E-08
2139.822,4.0099E-09
2142.822,2.3015E-06
2145.822,2.9818E-06
2148.822,1.3047E-06
2151.822,2.7094E-06
2153.822,1.1631E-07
2156.822,2.8383E-08
2159.822,9.2546E-09
2161.822,4.0099E-09
2165.822,2.4222E-06
2168.822,3.1533E-06
2171.822,2.0664E-06
2174.822,2.5298E-08
2176.822,1.8819E-08
2179.822,1.6042E-08
2182.822,-2.4682E-08
2184.822,-7.713E-08
2187.822,6.4171E-08
2190.822,1.8819E-08
2193.822,9.1629E-08
2195.822,-1.8203E-08
2198.822,-2.1604E-09
2201.822,1.2957E-08
2204.822,1.8727E-06
2206.822,1.2288E-06
2209.822,1.3457E-06
2212.822,1.9779E-06
2215.822,3.1159E-08
2218.822,-6.4797E-09
2221.822,-1.5435E-09
2223.822,2.1001E-06
2228.822,2.2735E-06
2231.822,2.3466E-06
2234.822,9.132E-08
2236.997,9.9342E-08
2242.997,2.0361E-08
2245.997,3.0626E-06
2248.997,2.1084E-06
2251.997,3.0164E-06
2253.997,5.6582E-07
2256.997,1.2648E-08
2259.997,2.684E-08
2261.997,-5.2456E-09
2264.997,-3.094E-10
2267.997,1.0797E-08
2269.997,2.067E-08
2273.997,7.7122E-09
2276.997,2.9617E-08
2279.997,1.3265E-08
2281.997,-7.0967E-09
2284.997,1.5636E-06
2287.997,1.0224E-06
2289.997,1.6179E-06
2292.997,1.438E-06
2295.997,-3.764E-08
2298.997,9.9342E-08
2300.997,1.4808E-08
2303.997,-5.7693E-08
2306.997,2.2892E-06
2309.997,2.0334E-06
2312.997,2.2889E-06
2314.997,1.1005E-06
2317.997,2.8383E-08
2320.997,1.1723E-08
2323.997,-8.9478E-09
2326.997,2.0189E-06
2328.997,2.6693E-06
2331.997,2.399E-06
2334.997,2.0516E-06
2336.997,1.2125E-07
2339.997,2.8074E-08
2342.997,7.0951E-09
2345.997,2.4673E-09
2347.997,-2.7774E-09
2350.997,-6.4797E-09
2353.997,1.5117E-08
2355.997,-5.8626E-09
2358.997,3.6404E-08
2361.761,-4.0115E-09
2367.761,7.6511E-08
2370.761,1.517E-06
2373.761,1.0838E-06
2375.761,1.6589E-06
2378.761,1.4808E-08
2381.761,3.0764E-10
2383.761,1.018E-08
2386.761,1.4808E-08
2389.761,1.7437E-06
2391.761,1.8965E-06
2394.761,2.4166E-06
2397.761,1.8079E-07
2400.761,4.6269E-09
2403.761,-1.2033E-08
2406.761,-7.0967E-09
2408.761,3.1274E-06
2411.761,2.0285E-06
2415.761,2.5817E-06
2417.761,8.0207E-09
2420.761,1.0921E-07
2423.761,7.5894E-08
2426.761,9.2546E-09
2428.761,2.8383E-08
2431.761,8.7309E-08
2434.761,1.0797E-08
2436.761,-8.0223E-09
2439.761,-1.8203E-08
2442.761,6.7866E-09
2448.761,1.5531E-06
2450.761,1.0073E-06
2453.761,1.9949E-06
2456.761,1.2933E-06
2459.761,1.7585E-08
2462.761,-3.4863E-08
2464.761,6.4781E-09
2467.761,3.7014E-09
2470.761,2.358E-06
2473.761,1.4537E-06
2475.761,2.0837E-06
2480.761,4.9355E-09
2483.761,-8.825E-13
2486.818,-6.88E-08
2492.818,1.968E-06
2495.818,2.0044E-06
2497.818,2.2472E-06
2500.818,5.9852E-08
2503.818,3.0843E-09
2505.818,2.7758E-09
2508.818,-2.314E-08
2511.818,-8.0223E-09
2513.818,-1.2033E-08
2516.818,9.8725E-08
2519.818,8.0207E-09
2522.818,9.1937E-08
2524.818,-9.2645E-10
2527.818,1.0489E-08
2530.818,1.2905E-06
2533.818,1.2344E-06
2536.818,1.3794E-06
2539.818,1.1545E-06
2542.818,-1.7278E-08
2544.818,1.3265E-08
2547.818,6.7256E-08
2550.818,2.694E-06
2553.818,1.082E-06
2556.818,2.1195E-06
2559.818,1.169E-06
2561.818,7.7122E-09
2564.818,-3.2395E-08
2567.818,-6.5098E-08
2569.818,1.4191E-08
2572.818,2.0081E-06
2575.818,2.6221E-06
2578.818,2.2753E-06
2580.818,2.0887E-06
2583.818,2.1588E-09
2586.818,-2.4991E-08
2589.818,6.4479E-08
2591.818,4.6277E-08
2594.818,7.4036E-09
2597.818,9.9959E-08
2599.818,-8.0223E-09
2602.818,2.2829E-08
2605.818,5.4607E-08
2608.818,-2.8384E-08
2611.805,-9.2564E-09
2614.805,1.57E-06
2621.805,1.0024E-06
2623.805,5.244E-09
2626.805,-3.0859E-09
2629.805,2.2521E-08
2631.805,8.6376E-09
2634.805,1.1051E-06
2637.805,2.358E-06
2639.805,1.8847E-06
2642.805,1.5111E-06
2645.805,-3.1161E-08
2647.805,-1.3884E-08
2650.805,6.1702E-08
2653.805,2.0834E-06
2656.805,2.1214E-06
2659.805,3.063E-06
2661.805,2.051E-06
2664.805,3.301E-08
2667.805,5.4298E-08
2670.805,-4.4119E-08
2673.805,2.3446E-08
2675.805,1.3265E-08
2678.805,-1.5435E-09
2681.805,1.0058E-07
2684.805,5.5532E-08
2686.805,-2.9927E-08
2689.805,4.0099E-09
2692.805,9.2554E-08
2694.805,1.1702E-06
2697.805,2.0211E-06
2700.805,1.2199E-06
2703.805,1.3803E-06
2706.805,6.9416E-08
2709.805,6.5096E-08
2711.805,-6.7882E-09
2714.805,2.5561E-06
2717.805,1.1937E-06
2720.805,1.5225E-06
2723.805,1.1221E-06
2725.805,2.4673E-09
2728.805,-1.6044E-08
2731.805,-3.2395E-08
2736.651,3.1617E-06
2739.651,2.093E-06
2750.651,8.7618E-08
2754.651,9.8716E-09
2758.651,1.0613E-07
2761.651,3.4553E-08
2764.651,-1.4501E-08
2767.651,3.3929E-09
2769.651,1.7893E-08
2772.651,1.0797E-08
2774.651,1.0829E-07
2777.651,1.3242E-06
2780.651,2.1584E-06
2783.651,1.1282E-06
2785.651,1.9958E-06
2788.651,9.2546E-09
2791.651,-2.4374E-08
2797.651,2.557E-06
2800.651,2.109E-06
2803.651,1.2538E-06
2805.651,2.0729E-06
2808.651,6.1616E-10
2811.651,1.6659E-08
2814.651,2.1588E-09
2817.651,1.4808E-08
2820.651,1.9853E-06
2822.651,2.3435E-06
2825.651,2.0291E-06
2828.651,9.8716E-09
2831.651,1.0304E-07
2833.651,1.018E-08
2836.651,1.7585E-08
2839.651,-8.3308E-09
2842.651,-1.0182E-08
2845.651,-2.6842E-08
2847.651,-1.3267E-08
2850.651,-5.8626E-09
2852.651,1.234E-08
2855.651,1.3265E-08
2858.651,1.1643E-06
2861.937,2.0211E-06
2864.937,1.0388E-06
2871.937,7.4043E-08
2874.937,1.2957E-08
2877.937,-2.7459E-08
2880.937,1.852E-06
2882.937,2.387E-06
2885.937,2.5218E-06
2888.937,1.189E-06
2890.937,-3.3012E-08
2893.937,3.0851E-08
2896.937,-6.1711E-09
2898.937,1.0058E-07
2901.937,3.0518E-06
2904.937,2.03E-06
2907.937,3.1666E-06
2910.937,-9.2564E-09
2913.937,2.5298E-08
2916.937,2.5915E-08
2919.937,-4.0115E-09
2921.937,-4.9371E-09
2924.937,3.3929E-09
2927.937,-6.4797E-09
2929.937,4.9355E-09
2932.937,7.898E-08
2935.937,2.1595E-08
2938.937,1.4191E-08
2941.937,1.4223E-06
2943.937,1.4534E-06
2946.937,1.0841E-06
2949.937,1.8206E-06
2951.937,6.4788E-08
2954.937,3.301E-08
2957.937,3.0764E-10
2960.937,2.9617E-08
2962.937,2.1973E-06
2965.937,2.3629E-06
2968.937,2.0266E-06
2970.937,-6.7882E-09
2973.937,2.1287E-08
2976.937,3.5479E-08
2978.937,2.9308E-08
2981.937,2.0291E-06
2984.937,3.1515E-06
2993.307,2.0856E-06
2996.307,1.0705E-07
2999.307,8.1756E-08
3001.307,-1.8512E-08
3004.307,1.7585E-08
3007.307,-6.4797E-09
3009.307,-3.703E-09
3012.307,1.7276E-08
3015.307,1.4191E-08
3017.307,-4.6285E-09
3020.307,1.3265E-08
3023.307,1.7527E-06
3025.307,1.3075E-06
3028.307,1.0727E-06
3031.307,1.9023E-06
3033.307,1.6351E-08
3036.307,1.9744E-08
3039.307,1.6968E-08
3043.307,-1.5435E-09
3045.307,2.4721E-06
3048.307,1.8958E-06
3051.307,1.2458E-06
3054.307,1.018E-08
3056.307,9.8716E-09
3059.307,-1.6969E-08
3062.307,2.0978E-08
3065.307,2.4191E-06
3068.307,2.2506E-06
3070.307,3.1222E-06
3073.307,-3.0859E-09
3076.307,4.2266E-08
3079.307,9.8108E-08
3081.307,1.8502E-09
3084.307,1.9436E-08
3087.307,1.6659E-08
3089.307,-1.049E-08
3092.307,-2.4065E-08
3095.307,-3.0859E-09
3098.307,2.4681E-08
3100.307,-1.5427E-08
3103.307,8.4533E-08
3106.307,1.0345E-06
3109.307,2.1911E-06
3111.179,1.0295E-06
3118.179,1.5425E-08
3121.179,3.7014E-09
3123.179,7.1267E-08
3126.179,2.6992E-06
3129.179,2.3509E-06
3131.179,2.4086E-06
3134.179,-5.8626E-09
3137.179,8.0207E-09
3139.179,1.6659E-08
3142.179,-1.7586E-08
3145.179,2.3583E-06
3147.179,2.0754E-06
