Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 11:53:16
Elapsed Time,00:00:59:999
Samples,20475

--Statistics--
Minimum [W],-2.5607E-07
Maximum [W],2.6967E-06
Mean [W],6.337E-07
Standard Deviation [W],8.2365E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
703.582,-2.5299E-08
706.582,1.1723E-08
709.582,7.7122E-09
711.582,1.0274E-07
714.582,1.2031E-08
717.582,-2.1906E-08
722.582,-1.3267E-08
725.582,1.0594E-06
728.582,1.372E-06
731.582,1.0064E-06
734.582,4.3184E-09
737.582,1.1106E-08
739.582,-1.1416E-08
742.582,8.0207E-09
745.582,1.0292E-06
747.582,1.5889E-06
750.582,1.1412E-06
753.256,2.5606E-08
760.256,6.4781E-09
763.256,1.3467E-06
766.256,1.6965E-06
768.256,2.1892E-06
771.256,9.2546E-09
774.256,2.1588E-09
777.256,2.1595E-08
779.256,1.2332E-09
782.256,7.8054E-08
785.256,-7.7138E-09
787.256,3.7021E-08
790.256,7.7122E-09
793.256,9.749E-08
795.256,1.851E-08
798.256,2.1735E-06
801.256,9.9281E-07
803.256,1.1906E-06
806.256,-8.6393E-09
809.256,1.1045E-07
811.256,1.8502E-09
814.256,1.3087E-06
817.256,1.392E-06
819.256,1.2646E-06
822.256,1.4389E-06
825.256,-2.6225E-08
828.256,5.244E-09
831.256,3.0542E-08
834.256,1.8841E-06
837.256,1.3994E-06
839.256,2.0893E-06
842.256,1.6042E-08
845.256,2.684E-08
848.256,-7.0651E-08
850.256,9.2546E-09
853.256,-2.715E-08
856.256,9.5631E-09
859.256,3.7014E-09
862.256,1.1106E-08
865.256,-8.825E-13
867.256,2.035E-06
870.256,9.8818E-07
873.256,1.2739E-06
875.256,2.1365E-06
879.831,-3.3944E-09
887.831,2.0097E-06
890.831,1.1758E-06
893.831,2.1633E-06
895.831,9.2554E-08
898.831,1.2031E-08
901.831,9.2546E-09
904.831,2.4885E-06
906.831,1.3967E-06
909.831,1.509E-06
912.831,1.2648E-08
915.831,1.9436E-08
917.831,1.234E-08
