Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 12:17:30
Elapsed Time,00:00:59:999
Samples,20077

--Statistics--
Minimum [W],-2.4836E-07
Maximum [W],2.8001E-06
Mean [W],7.0902E-07
Standard Deviation [W],9.1725E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
733.076,1.2587E-07
736.076,-1.6969E-08
739.076,1.2648E-08
742.076,-5.2456E-09
744.076,1.5117E-08
747.076,-1.852E-09
750.076,7.0951E-09
753.076,-3.0859E-09
755.076,1.6493E-06
758.076,1.8829E-06
761.076,1.5602E-06
764.076,1.0797E-08
767.076,1.0181E-07
771.076,3.0234E-08
774.076,1.5626E-06
777.076,2.6101E-06
780.076,-2.3725E-07
783.076,-1.6969E-08
785.076,-1.5435E-09
788.076,6.7866E-09
791.076,1.4531E-06
794.076,2.5576E-06
797.076,3.3104E-07
802.076,2.1287E-08
805.076,-2.3448E-08
808.076,4.3184E-09
811.076,-9.5649E-09
814.076,-1.2958E-08
816.076,6.4781E-09
819.076,5.2138E-08
822.076,1.0797E-08
825.076,2.3568E-06
828.076,1.4155E-06
831.076,2.3361E-06
833.076,7.0951E-09
836.076,2.9617E-08
839.076,9.5631E-09
842.076,1.4978E-06
845.076,1.6864E-06
848.106,2.6736E-06
856.106,1.0489E-07
864.106,1.7857E-06
867.106,3.1159E-08
870.106,2.2829E-08
873.106,1.8502E-09
876.106,-5.5541E-09
879.106,5.5525E-09
882.106,3.0764E-10
885.106,-1.6352E-08
888.106,3.6404E-08
891.106,7.4036E-09
895.106,2.1044E-06
898.106,1.3066E-06
901.106,1.2495E-07
903.106,-1.5118E-08
906.106,1.1168E-07
909.106,1.4661E-06
912.106,1.6379E-06
915.106,2.5234E-06
918.106,-3.4246E-08
920.106,-1.3575E-08
923.106,-4.6285E-09
925.106,-1.2958E-08
928.106,1.5019E-06
931.106,2.0378E-06
934.106,1.6176E-06
937.106,8.6376E-09
940.106,1.4191E-08
943.106,1.4499E-08
946.106,2.7758E-09
949.106,-2.098E-08
952.106,2.9308E-08
955.106,1.5117E-08
958.106,5.9852E-08
961.106,1.3815E-06
964.106,2.4419E-06
966.106,1.289E-06
969.106,3.733E-08
972.106,2.4681E-08
974.552,3.2702E-08
978.552,1.9504E-06
981.552,2.5854E-06
984.552,1.3889E-06
987.552,-4.0115E-09
990.552,1.6659E-08
992.552,2.684E-08
995.552,1.6515E-06
998.552,1.6506E-06
1001.552,1.7157E-06
1004.552,1.8819E-08
1007.552,-5.8626E-09
1010.552,1.1414E-08
1013.552,2.0978E-08
1016.552,-3.3944E-09
1019.552,1.4499E-08
1022.552,6.7256E-08
1024.552,2.2829E-08
1027.552,1.3882E-08
1030.552,1.3967E-06
1033.552,1.5046E-06
1036.552,1.7434E-06
1039.552,8.0207E-09
1042.552,8.0207E-09
1044.552,1.2648E-08
1047.552,2.2343E-06
1050.552,1.6845E-06
1055.552,-1.7278E-08
1058.552,1.2957E-08
